score_fused,score_structure,score_alone
-26.85605175870492,-24.943114175812045,-26.408852624760044
-22.51984381375374,-25.104447872937012,-24.835024431811622
-19.93778392494478,-20.598688828657114,-20.84928311576619
-20.07680239596545,-21.209333591673687,-21.16197761737544
-20.170680429992885,-21.05290658196852,-21.114842976961302
-19.965653085831278,-21.27993124936317,-21.202367911475346
-20.279094360848127,-21.04547265204822,-21.087143937599734
-19.95665858552156,-21.04520840091807,-21.200877395153725
-20.287941104805867,-20.965776208295214,-21.040646770649428
-19.975546777887114,-21.023386799420674,-21.03576864003057
-20.008700891754888,-20.88004852664446,-20.857687666018634
-19.875198106922902,-20.804664318529476,-20.79283345394791
-20.192567990524374,-20.839895706835755,-20.858808305413795
-20.14748707441024,-20.77506032591526,-20.80509508392275
-19.91628695081609,-20.731975027070675,-20.73020590231069
-20.256951948245547,-20.871859939883006,-20.889914031135863
-20.00717513623289,-20.902429373803184,-20.937407151097062
-20.3182861209261,-20.861491236962163,-20.850274537159503
-20.086826259022466,-20.85970277006294,-20.881535783831772
-20.222109814981998,-20.991762556462596,-21.017000240115888
-20.243832596797333,-20.833519969239,-20.87047861975617
-20.388130917777247,-20.9378801336908,-20.974120256845996
-20.398107261729162,-21.0364407348918,-21.060831870774848
-20.69520412958992,-21.11767338560214,-21.116148704813863
-20.550481410792663,-21.160865547594202,-21.187433628993073
-20.73356876989745,-21.2230815074361,-21.24219897226753
-20.643176487344256,-21.188935680672323,-21.20546312470214
-20.6712337794291,-21.1238226115572,-21.150274363555052
-20.556490325159146,-20.967708401333727,-21.005072101423274
-20.579312255299186,-21.009338191509375,-21.00943334949633
-20.750791594858693,-21.08707482435576,-21.0878368679377
-20.735637625274506,-21.140931901697666,-21.150594795500822
-20.760337851127268,-21.23545180325317,-21.247948291629438
-20.854628984331846,-21.279345749386795,-21.286031005245743
-20.888056795526147,-21.310667986596204,-21.310783987734144
-20.90276321971635,-21.32550571803778,-21.339553018028415
-20.942372068461832,-21.3662488540436,-21.36632213111908
-20.916511939594663,-21.407511530855277,-21.419496013576317
-21.028213164819284,-21.466552067235742,-21.473991251551457
-21.082421355635603,-21.52855661794422,-21.536077995970643
-21.017629577455544,-21.535226039368904,-21.535414710131015
-21.23067847032984,-21.576805040404288,-21.583720066391038
-21.110884537746113,-21.545973306853774,-21.569352225536807
-21.027440441467032,-21.5587168525837,-21.557580959138228
-21.108645992240852,-21.544051604510567,-21.560619884336898
-21.115059817376594,-21.544064275565418,-21.544064275565418
-21.14834457170003,-21.601288185965753,-21.60137523547773
-21.16198882960079,-21.609960407620047,-21.632758200704203
-21.110883368335212,-21.667659559055103,-21.653083484101256
-21.19576600258158,-21.672463184214724,-21.68645694782515
-21.05816779170802,-21.55193528457144,-21.55210585347205
