score_fused,score_alone
-38.141382639073456,-38.41469994606982
-38.23008060476435,-38.39811076831767
-38.019435838778016,-38.1482687960402
-38.017966746594425,-38.433810951239096
-38.33825483777,-38.1501424583302
-38.248606643065145,-38.32676037807495
-38.17854884227188,-38.300715810395126
-38.2317132391543,-38.01611600447696
-38.25277024043998,-38.05961259236129
-38.21850678965075,-38.48497367455695
-38.31305852479037,-38.3420039641186
-38.36061364923463,-38.194225722658494
-38.21630873517817,-38.110586201207795
-38.32416150662895,-38.30361129390117
-38.31451850812645,-38.230981187971906
-38.27011349639838,-38.26584652486643
-38.23141093551015,-38.26069205605372
-38.27982039538002,-38.15522224305178
-38.34497324919149,-38.17703211000763
-38.25450918401798,-38.366856997053404
-38.17875325247036,-38.32137276886751
-38.35443026720298,-38.27709635027478
-38.29726544664995,-38.259326007253705
-38.28510415786773,-38.20564266087851
-38.43694521363757,-38.22316272672801
-38.309768476473096,-38.273335304155886
-38.30372361183765,-38.26263771327149
-38.20962881593812,-38.23138494582089
-38.304089499657074,-38.34183043848278
-38.243777168404876,-38.32093754434226
-38.26921339827026,-38.3164873101949
-38.34891422975846,-38.29438686638934
-38.28545581890692,-38.3869582698836
-38.236764918951394,-38.362435987793205
-38.30064875228071,-38.324917683484585
-38.232728161330286,-38.38131606366781
-38.27654779986318,-38.31531480788196
-38.28268968068017,-38.34588257354061
-38.295997902421206,-38.25811145380697
-38.216920373632846,-38.253429126757666
-38.31665531345591,-38.242034186767285
-38.26660210323905,-38.24168716739336
-38.237694536800575,-38.27630122356846
-38.26281638842474,-38.27453163545762
-38.2847238353338,-38.32803677357433
-38.28908084298879,-38.27728947267322
-38.250963464619176,-38.26858616492235
-37.80444097538301,-38.29741340053372
-38.27957995193335,-38.267371340477744
-38.280659255149786,-38.34658480537461
-38.24087605006023,-38.26603433395541
