score_fused,score_alone
-32.75825157886089,-33.36283569983571
-32.734106413892995,-32.979616924795906
-32.80440969699181,-32.89760246987462
-32.76936144585766,-32.76911465944916
-32.79621352743257,-32.760165460296285
-32.7845283871784,-32.90619461316923
-32.73441618657173,-32.799973280265604
-32.72181794786791,-32.77649972760132
-32.73719902167835,-32.78659861593175
-32.78168882934574,-32.77366751504392
-32.72136569459191,-32.75419956946334
-32.73204006535667,-32.72161296561994
-32.771533210563376,-32.746854423823706
-32.72295119470602,-32.73685808731073
-32.73633537327594,-32.72490238885412
-32.70983191792145,-32.74236318004484
-32.741167014463,-32.77238788511817
-32.7186082726862,-32.76262708887338
-32.72089843049339,-32.72432583740183
-32.72138748747695,-32.738667626855275
-32.73711562296641,-32.720622702619934
-32.74063561817285,-32.745138298824166
-32.7157971294409,-32.73296562782286
-32.7356309998138,-32.74400219450478
-32.740246509012216,-32.742597753820725
-32.72422265062959,-32.74010541570139
-32.714563854869645,-32.725692659929315
-32.72531260266467,-32.72542860604566
-32.71939852905304,-32.727346964705774
-32.740294329198804,-32.72184508477151
-32.712383599427866,-32.73296701313638
-32.72455189524237,-32.73295903458239
-32.71672983411719,-32.743719909425906
-32.73094606037335,-32.73480000141241
-32.729459154591616,-32.76097620734416
-32.72478860722317,-32.75171334564441
-32.72478663490748,-32.73883248678813
-32.60282544665074,-32.743521344853015
-32.60282544665074,-32.73506800256731
-32.72486767750792,-32.7406132716349
-32.73880675140432,-32.73120446148579
-32.71739393103541,-32.73185360592988
-32.72083877523608,-32.72100008125617
-32.72578413498405,-32.73993005698458
-32.72508334631198,-32.72429503128102
-32.720910855665814,-32.720105718406955
-32.723713960556005,-32.72535203927461
-32.72427048533992,-32.7263052923446
-32.73779396674038,-32.73129283379857
-32.72949607062058,-32.73717609567805
-32.73553215105113,-32.73841373415384
