score_fused,score_alone
-15.608269464582687,-16.164367759046527
-15.6831470712325,-15.962442551774444
-15.560794248375428,-15.977223935366615
-15.543822311237907,-15.977223935366615
-15.46941318248721,-15.977223935366615
-15.46941318248721,-15.953706353227318
-15.529641717843479,-15.754038210300644
-15.46941318248721,-15.953706353227318
-15.549155917034803,-15.869075664607413
-15.543826272726351,-15.50644930628457
-15.519397091347294,-15.599999525024431
-15.519397091347294,-15.585911918091604
-15.519401052835738,-15.585911918091604
-15.504687025165394,-15.51978494311078
-15.504683063676952,-15.519780981622336
-15.504683063676952,-15.595196502807223
-15.504687025165394,-15.51978494311078
-15.504687025165394,-15.595200464295667
-15.504683063676952,-15.519780981622336
-15.504687025165394,-15.51978494311078
-15.504683063676952,-15.519780981622336
-15.504683063676952,-15.504683063676952
-15.504683063676952,-15.504683063676952
-15.504683063676952,-15.504683063676952
-15.504683063676952,-15.504683063676952
-15.504683063676952,-15.504683063676952
-15.498774116260675,-15.493965810522694
-15.504683063676952,-15.504683063676952
-15.498774116260675,-15.493965810522694
-15.498774116260675,-15.493965810522694
-15.498774116260675,-15.493965810522694
-15.498774116260675,-15.498774116260675
-15.498774116260675,-15.493965810522694
-15.376403728519227,-15.376913215668337
-15.376403728519227,-15.376904996921951
-15.376403728519227,-15.376900603341902
-15.376403728519227,-15.361609795690276
-15.376398179299416,-15.419182762555728
-15.376398179299416,-15.37156351837302
-15.376403728519227,-15.419199336370605
-15.376398179299416,-15.419199336370605
-15.376398179299416,-15.419199336370605
-15.479879775811115,-15.37156351837302
-15.436540276292966,-15.37156351837302
-15.436540276292966,-15.434711442937836
-15.436540276292966,-15.37156351837302
-15.479879775811115,-15.434728016752711
-15.419199336370605,-15.434728016752711
-15.419182762555728,-15.434711442937836
-15.419182762555728,-15.434711442937836
-15.436540276292966,-15.434711442937836
-15.380979806143136,-15.434728016752711
-15.380979806143136,-15.37156351837302
-15.380979806143136,-15.434728016752711
-15.380979806143136,-15.434711442937836
-15.376403728519227,-15.434711442937836
-15.380979806143136,-15.434711442937836
-15.380979806143136,-15.434711442937836
-15.380979806143136,-15.434728016752711
-15.380979806143136,-15.434711442937836
-15.380979806143136,-15.434728016752711
-15.380979806143136,-15.434728016752711
-15.380979806143136,-15.434728016752711
-15.380979806143136,-15.419199336370605
-15.380979806143136,-15.419199336370605
-15.380979806143136,-15.419182762555728
-15.380979806143136,-15.419199336370605
-15.380979806143136,-15.380979806143136
-15.380979806143136,-15.380979806143136
-15.380979806143136,-15.380979806143136
-15.380979806143136,-15.380979806143136
-15.380979806143136,-15.380979806143136
-15.380979806143136,-15.380979806143136
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376398179299416
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.380979806143136,-15.376403728519227
-15.419199336370605,-15.419199336370605
-15.419182762555728,-15.419182762555728
-15.419199336370605,-15.419199336370605
-15.419182762555728,-15.419182762555728
-15.419182762555728,-15.419182762555728
