score_fused,score_structure,score_alone
-30.425764483738508,-42.32804563393373,-40.78195775357327
-28.606269870251772,-32.85755527336756,-33.07757233586195
-28.050674073696356,-28.815472317405217,-28.92163294938513
-28.155852264101284,-29.40964448229921,-29.42753218090045
-27.937505446753296,-29.012380584659766,-28.980516098697592
-27.810209284067042,-28.8633593222665,-28.945918060551122
-28.297268046781035,-28.75477540390016,-28.7641086941163
-28.198211936480302,-28.835050971802556,-28.873309134291432
-28.204775018895997,-28.8853848556384,-28.8853848556384
-27.849130748082825,-28.817182024173512,-28.892105428350263
-27.967771313153964,-28.72782262245338,-28.624500503728765
-27.931647374054076,-28.68569386314431,-28.653595995368597
-27.616239715622662,-28.678475375202872,-28.678841115634622
-28.04897355830608,-28.679201276073226,-28.72129779508236
-28.32427079725796,-28.6604433386102,-28.68034354673499
-28.339934039792514,-28.796231057507697,-28.83270386590589
-28.3327372164016,-28.89370704532189,-28.89370704532189
-28.27186821578245,-28.861060466334397,-28.889021004026855
-28.276641458185225,-28.89434245637084,-28.935009619766042
-28.556683253218154,-29.069158900948008,-29.080752431128747
-28.405475923245408,-29.0037896397601,-29.0037896397601
-28.438281987421718,-29.098424965230468,-29.098424965230464
-28.508979740352885,-29.133602930916048,-29.165523428989122
-28.669502484899215,-29.202683662719508,-29.227790537288623
-28.778137583136377,-29.30355578424405,-29.320010536167754
-28.843775412281317,-29.377907971246835,-29.43464700574722
-28.888801324650675,-29.391597551311964,-29.42809212292383
-29.015580873333892,-29.396609051471952,-29.40614989008558
-28.829256949179264,-29.237289452126785,-29.2461974770196
-28.94290245611879,-29.290810492466502,-29.290810492466505
-29.056395517213023,-29.42479886004293,-29.424798860042927
-29.00349151958642,-29.463041230354573,-29.48300180146138
-29.150461124441712,-29.61354456913366,-29.61533698079175
-29.042954500339906,-29.58369677008097,-29.638797969927722
-29.218725679070896,-29.690637374547162,-29.71228351978912
-29.172259682455042,-29.716651169683864,-29.819120664663863
-29.215372665973995,-29.78044749313862,-29.855120851740608
-29.33196623241718,-29.823983927405887,-29.882192238771733
-29.389334141717992,-29.897878680577822,-29.971040603968454
-29.504773366794417,-30.04619339018619,-30.083391026728407
-29.37018003405189,-29.92916820790315,-30.05637547217286
-29.65632455796031,-30.10416544316868,-30.14469792706957
-29.448766197044165,-30.060821005143477,-30.06758065102704
-29.45156710426544,-30.080419952040803,-30.043642302883597
-29.585996173007974,-30.091849152022174,-30.115764655844362
-29.50383392885405,-30.148841514922754,-30.148841514922758
-29.55788206975666,-30.2158182136398,-30.2158182136398
-29.46719901982811,-30.194938367947014,-30.208405906330842
-29.64113020436177,-30.19864318509234,-30.191215362182586
-29.674224156562396,-30.227051265676575,-30.244524414871186
-29.478738858943647,-30.087042224510515,-30.08582475171057
