score_fused,score_structure,score_alone
24.16727041216775,79.16701481883264,60.107933120595405
16.34174039302102,73.05311802765861,72.20120772301668
18.37596460872985,29.260133001095728,29.4638709358342
12.136691730196482,37.24057409176761,34.16326811090135
17.334450982819,37.90513727678868,34.09882696610595
20.178044427782687,40.9536663075403,34.26896590109225
18.12153087466647,33.96888403887109,54.13393780981532
15.608897135980223,29.051232403866965,37.34940095288668
13.959661250130301,39.42643049070528,40.738264719310095
18.593852979724787,43.03859956946519,38.20116179422158
24.089806566036017,39.04328584286185,42.83970386320415
30.74932788160726,34.01573536055155,40.05315036292529
18.20667468386692,31.5774928749097,35.34130571442576
15.300948797380839,33.311275004156684,41.429235471748925
17.905380874913295,35.140150780751995,31.778309143731857
14.627633658101804,31.9196173699542,39.14192835483587
14.790103886626344,34.191631243584304,33.9757823962244
14.493767665076858,41.158620953656985,40.77061164418517
19.689952102973965,38.034636989774825,39.30732249038968
24.685314534618218,41.37848440886489,42.766959807683335
20.72853021390735,36.510396096630686,36.53565872874956
26.01532069689802,32.34390938152062,37.71551247832622
22.75716107690989,37.33832120863068,38.501740796411475
21.78892110719095,45.67454592065019,39.21540619249606
17.459454244569198,42.7892701724849,43.48442967281201
22.408133605461096,41.02452312269337,44.3922917804344
24.041427860615595,48.717247269455925,44.80672896561663
14.577533175042712,35.33585944165761,45.143655145948486
21.26907024699952,39.419404068913046,40.435634907221655
25.42544827202814,36.18894813381705,41.048334019063375
17.644150978552105,42.65315540714993,41.835876788900904
18.362887887844103,41.57281502357043,42.43817401472072
17.229719056044484,50.44191379857644,43.207139385623854
17.176322275505317,45.27973668931151,43.91251391222549
23.734825873885857,45.26571200378392,44.59387990820112
18.728050969299293,46.3783634639157,45.00917772558066
31.293779926309785,40.69058520913864,45.598272800110614
25.18063068016287,51.10918215911172,46.2027089558413
24.784701767676214,47.67620057261432,46.69438471578686
21.042383783594662,37.015396283451686,47.324952872018414
18.250560041707125,49.17721531588861,49.17721531588862
23.12400989545859,53.761114956168164,49.73459249598261
19.119127121292784,47.51457956634505,50.09395904720738
18.539395998105206,49.91724167758793,49.917241677587924
18.667709675281657,50.185238101358166,50.18523810135816
26.77510642337876,43.22175737150272,50.44121863004807
18.91721311243888,51.067578281957765,51.067578281957765
20.31948026702711,46.437128679347424,49.55785079374555
19.23578739459266,51.77696066783842,50.03079789745168
21.537677214437768,49.80325200858585,50.36539645528138
19.185244466644214,51.54995720482847,51.54995720482849
