score_fused,score_alone
-32.746368147523945,-33.36283569983571
-32.59040559544627,-32.979616924795906
-32.661289863218045,-32.89760246987462
-32.742851599925714,-32.76911465944916
-32.77301140365205,-32.760165460296285
-32.65950752940775,-32.90619461316923
-32.79125389769195,-32.799973280265604
-32.69646733254985,-32.77649972760132
-32.713872747327876,-32.78659861593175
-32.72881708124401,-32.77366751504392
-32.70109752998248,-32.75419956946334
-32.73281224303765,-32.72161296561994
-32.73081581531685,-32.746854423823706
-32.73012252044732,-32.73685808731073
-32.71232605128999,-32.72490238885412
-32.753023367982884,-32.74236318004484
-32.77146677792655,-32.77238788511817
-32.740983998234654,-32.76262708887338
-32.751025609875704,-32.72432583740183
-32.73378062623015,-32.738667626855275
-32.73369075183927,-32.720622702619934
-32.73665093076778,-32.745138298824166
-32.72565605260675,-32.73296562782286
-32.722644031266555,-32.74400219450478
-32.720211453228224,-32.742597753820725
-32.74660712285192,-32.74010541570139
-32.71539570166491,-32.725692659929315
-32.715890822190204,-32.72542860604566
-32.72285677273414,-32.727346964705774
-32.75912660896546,-32.72184508477151
-32.73131568030852,-32.73296701313638
-32.716895937825136,-32.73295903458239
-32.71940203380578,-32.743719909425906
-32.730659037693194,-32.73480000141241
-32.72116272567695,-32.76097620734416
-32.72409562082078,-32.75171334564441
-32.730729766900026,-32.73883248678813
-32.72592689405496,-32.743521344853015
-32.72592689405496,-32.73506800256731
-32.71659673827428,-32.7406132716349
-32.72842235139923,-32.73120446148579
-32.74475436004787,-32.73185360592988
-32.734279638092794,-32.72100008125617
-32.72988254948276,-32.73993005698458
-32.7466423157833,-32.72429503128102
-32.733610246626625,-32.720105718406955
-32.72416492727606,-32.72535203927461
-32.73541987335898,-32.7263052923446
-32.72761413951731,-32.73129283379857
-32.72873242322336,-32.73717609567805
-32.71201889703848,-32.73841373415384
