score_fused,score_alone
-31.579317718790914,-32.022708233961005
-31.53379114305092,-31.888058727265687
-31.59591711231508,-31.883739264699212
-31.543069571386294,-31.96758718837536
-31.609634727897816,-31.64375322848103
-31.56238745138863,-31.68981321271793
-31.55840137654635,-31.86891660979893
-31.58202112016023,-31.598996482390874
-32.33073331752537,-31.579122148298744
-31.558990825270172,-31.569428210913692
-31.558990825270172,-31.630223215826298
-31.558990825270172,-31.810007966129497
-31.599848491841644,-31.557105409617005
-31.558990825270172,-31.574582108707382
-31.558990825270172,-31.566905998171894
-31.546923800955515,-31.56136562503563
-31.558990825270172,-31.608872130945585
-31.558990825270172,-31.58229754764534
-31.558990825270172,-31.55848128845345
-31.562364592993745,-31.577725193680834
-31.563072703338303,-31.577309671075934
-31.529411353516572,-31.577309671075934
-31.54640963360048,-31.577309671075934
-31.551616130508197,-31.545171846428378
-31.553037739155815,-31.56272507342907
-31.533152788606035,-31.564557304112896
-31.565722183975392,-31.54220263663432
-31.55279828466256,-31.54727228511206
-31.538809575538206,-31.54758950325965
-31.5466187279153,-31.54132961164604
-31.557979248417663,-31.54015970179383
-31.537870993111202,-31.538122607498053
-31.546557735735398,-31.54126836942452
-31.5443845778173,-31.545110217501175
-31.55813152928649,-31.556089871070725
-31.553881751074737,-31.557723811724337
-31.555945242330097,-31.54915253509948
-31.557090517853783,-31.557123271164482
-31.54471728608325,-31.554167455231383
-31.551847037200762,-31.555086176868702
-31.54760215276526,-31.546152942770917
-31.54623705795945,-31.552000560518316
-31.558990825270172,-31.55044103197139
-31.553023211868375,-31.543923421312368
-31.558990825270172,-31.556035211318445
-31.558990825270172,-31.577309671075934
-31.555368583918888,-31.550762655195935
-31.550587154269788,-31.548681246075528
-31.553948421700238,-31.55335657987258
-31.549382398492956,-31.552000560518316
-31.546405223529586,-31.548814973841232
