score_fused,score_structure,score_alone
-16.3337938592114,-18.183888438976286,-18.32180690566662
-16.285055651662695,-16.636092834345845,-16.552524906482102
-16.170381587407572,-16.312657591946405,-16.31492037463507
-16.203490487169123,-16.27806170207748,-16.246013381782102
-16.101896629164873,-16.319516250341046,-16.343487200711493
-16.097098273463114,-16.36478483131834,-16.393196618101097
-16.16009446299285,-16.457810372829076,-16.370756410433337
-16.1420419038255,-16.50023151288331,-16.38879987944565
-16.201571855545872,-16.43834160058099,-16.309121924285375
-16.068871428123593,-16.28996354642069,-16.268100762624425
-16.09489716384971,-16.180277991141082,-16.200639709486786
-16.072398983165005,-16.23467142583055,-16.2553776851475
-16.095111937529616,-16.247175292642897,-16.257908245780428
-16.107438734963743,-16.26813962068915,-16.28013505183423
-16.078121914131557,-16.114636607433273,-16.125614863734757
-16.064324266164757,-16.092162593440943,-16.068138343710782
-16.117716864615424,-16.07317852055848,-16.06861147121628
-16.105449076193278,-16.10988419860783,-16.101921079325432
-16.079878308816493,-16.076828564019785,-16.067109892571686
-16.05768168367927,-16.08273536536795,-16.07155142260643
-16.077305569619018,-16.081672528367584,-16.071765886319813
-16.082967960935832,-16.07627650277452,-16.057289896597858
-16.08119682155726,-16.08002212279655,-16.07123370053378
-16.07861011840522,-16.074715979683457,-16.074715979683457
-16.09015659018833,-16.065051210816137,-16.065051210816137
-16.07440944122822,-16.05587749993577,-16.03811944639972
-16.08630141394835,-16.047662452644808,-16.039652693314316
-16.079606654225497,-16.03887609811973,-16.03106123736243
-16.096287474561855,-16.03708395765552,-16.03708395765552
-16.098176166791728,-16.04133812544962,-16.048635330716507
-16.06208190752636,-16.006703585475698,-16.02187143026737
-16.07117570121308,-16.01039898932145,-16.028666973871687
-15.98379359827945,-15.995850999470244,-15.979544642499672
-16.00782328792815,-15.966066339071729,-15.98360920304771
-16.039147925201487,-15.988410854455093,-15.988410854455093
-16.02834060145983,-15.975178437103175,-15.993885103003965
-15.994275711253525,-15.987360735278594,-15.979411148536903
-15.98947110253584,-15.990703893896862,-15.982850881099477
-16.001201076929785,-15.99101006397428,-15.983253099823498
-15.989627209327866,-15.969688489924255,-15.962019602679693
-15.980277377855227,-15.966357889747709,-15.958827627011429
-15.972516003839456,-15.964246029023577,-15.964246029023577
-15.96321492032176,-15.922941150298701,-15.937462845392545
-15.957495195729171,-15.916285110949985,-15.916285110949985
-15.952233906570774,-15.91005395781433,-15.91005395781433
-15.938792195965396,-15.899387906517155,-15.899387906517155
-15.929859415683179,-15.891156337528864,-15.898182910238663
-15.921228677711992,-15.88610040066208,-15.893099764311948
-15.916757364940093,-15.882160405911419,-15.889151292568517
-15.91229562976603,-15.878251514607394,-15.885128608192367
-15.897129479115552,-15.865422427079913,-15.865422427079913
-15.887720292672892,-15.857328340738468,-15.857328340738468
-15.882463059112558,-15.853516084609348,-15.853516084609348
