score_fused,score_structure,score_alone
-17.617133323945865,-19.087115736982536,-18.549116065811408
-16.282140552091153,-16.362376010354506,-16.36132128852557
-16.114342145166663,-16.397820143985424,-16.382837622554966
-16.125720309962073,-16.561492081882427,-16.516591293731217
-16.092982391206974,-16.496769844543326,-16.504752506295667
-16.117474060903085,-16.240125030272896,-16.250508319060256
-16.134393598954304,-16.301065262078517,-16.298121747171084
-16.113617161933487,-16.12852795959929,-16.13358450305189
-16.13643939605101,-16.11005882792554,-16.112967669260932
-16.098309674631505,-16.079072698271165,-16.08207769267514
-16.18450912254084,-16.097590690496713,-16.094938215705383
-16.140781103450394,-16.108381186892352,-16.09748518066136
-16.15895331308628,-16.090206444878046,-16.079166791801928
-16.095201204439302,-16.080256839173416,-16.068056592986167
-16.068708023162255,-16.06516645803245,-16.068182728254342
-16.089977056193227,-16.060537024721445,-16.06535381034267
-16.055943791950384,-16.017236038065843,-16.017492079664606
-16.055538253828033,-16.02203080754425,-16.024683381101962
-16.0277112797287,-15.999146042050368,-16.006686389437515
-16.031111334986484,-16.004262636168363,-16.006556845426786
-16.016417566824398,-15.96883487149587,-15.969842498605066
-15.970676873456785,-15.92797166338519,-15.92999510655685
-15.977005499379676,-15.919020549903182,-15.919788476913581
-15.947954740330067,-15.899377815118264,-15.895265966549562
-15.910212645229345,-15.880731395875598,-15.886837705167782
-15.890828643256887,-15.858718273325215,-15.863703108866106
-15.890850370859098,-15.853776871782669,-15.849463317465373
-15.870891717595622,-15.842399493515119,-15.839583125012677
-15.866212950133773,-15.837418010308989,-15.82848150599723
-15.8589927844987,-15.827763295860487,-15.82323443358118
-15.853997497613893,-15.821162425090717,-15.816723864015932
-15.836173458845273,-15.814063633075301,-15.810107629525524
-15.842969811065414,-15.807680337151625,-15.79922011968689
-15.842561690731316,-15.803261666752928,-15.795352900679942
-15.831485832344073,-15.79701209238069,-15.78876116924127
-15.83321829411217,-15.792678513276917,-15.784506313428713
-15.82611340445255,-15.784411353381504,-15.773629930444823
-15.803861828744635,-15.76731383586054,-15.767553294101921
-15.808673466046933,-15.775529847630455,-15.767293286819708
-15.80173710520082,-15.777466185215177,-15.764033185131803
-15.811969384198475,-15.772384435773015,-15.759053523401839
-15.811135061707441,-15.770515248994604,-15.757137021352571
-15.807858568680452,-15.766204158869137,-15.75792205212687
-15.784054460245551,-15.758333122301929,-15.741701956239485
-15.778835531304232,-15.753170951268444,-15.736387449575137
-15.793536688923092,-15.750369831312454,-15.736052240407176
-15.776461451421318,-15.750669443358099,-15.733095470405724
-15.774989216216248,-15.749408124980976,-15.731802468769924
-15.773124666829828,-15.749173198599056,-15.727461804065495
-15.77351971479997,-15.734304700820264,-15.721187728079306
-15.78831502289849,-15.730859849597492,-15.719857799156168
