score_fused,score_structure,score_alone
-55.83218168754487,-49.90177055930987,-33.284558601077094
-48.1312189816702,-22.267881069309638,-22.213632996139367
-46.45267685020162,-21.578417555892226,-21.605787287106946
-49.06162339365366,-22.155790707187112,-21.225062809161194
-41.262177992248205,-18.238914810943246,-18.223817001060794
-37.94271808390366,-17.760900130574754,-17.823628911268653
-38.52098441249568,-17.71930400039664,-17.758341348884326
-47.634110029972916,-17.733882512529537,-17.763295932671777
-44.12673856379517,-17.661183690231088,-17.713867123688853
-43.99252553593094,-17.570087117623768,-17.645876712122387
-44.35809325511864,-17.561017982403403,-17.6019974168432
-38.11177470442532,-17.527641816351636,-17.577486531395866
-38.441870961267355,-17.52975530619263,-17.585164187158416
-38.38068341506668,-17.499503150534373,-17.56097121532042
-38.48516468505253,-17.481371318284012,-17.55644757602364
-34.5869809509573,-17.493295052957535,-17.541884436859682
-34.044254114005206,-17.497188659606213,-17.58040325662132
-34.05235940958724,-17.47984119959183,-17.563266932247156
-33.85397046518717,-17.479030603316673,-17.562136749616442
-33.39912523650402,-17.496865023078986,-17.589890562392835
-32.596958728945324,-17.486145989780802,-17.579216499015512
-31.76415436930405,-17.497393767829536,-17.59250659555963
-30.955940441059244,-17.480750020548225,-17.546615500361895
-30.282001055098675,-17.4720025752265,-17.538188235311107
-29.596905782498926,-17.48009935407594,-17.546693848853447
-29.053529201033914,-17.464331703845573,-17.53087822135824
-28.344588785432034,-17.47268782851406,-17.526198497618108
-27.962274708499358,-17.464496584825504,-17.53253215349502
-27.309560639588764,-17.487452970202057,-17.55506602134839
-26.73550119163317,-17.50736922514464,-17.574369368082653
-26.10965758259126,-17.570109032991557,-17.63768468111389
-25.584987239823512,-17.572977445703987,-17.620085310779512
-25.20547994438227,-17.557452010270207,-17.604361825707166
-24.74462145336881,-17.56229129319225,-17.60603389940538
-24.118175942490634,-17.564099744506006,-17.596168230705562
-23.73213145843084,-17.566844185605085,-17.59850878193491
-23.423165667722767,-17.55431508913753,-17.586351793400787
-23.09400281068166,-17.543398967399284,-17.543398967399284
-22.772612820406696,-17.556151905390873,-17.556151905390873
-22.55723636857765,-17.542425650799228,-17.554711573945788
-22.255051636363323,-17.556100863174247,-17.60651857857795
-21.927809830138962,-17.54613567486195,-17.597087677726613
-21.620666305474856,-17.56740544245004,-17.617174591434175
-21.31376231255593,-17.602825405456958,-17.644853934906696
-21.050286876321785,-17.621906999486157,-17.671272603761246
-20.600639122445614,-17.638615227973823,-17.661639806970786
-20.47687325712959,-17.662826060629243,-17.675044387713555
-20.217207303366322,-17.65845962817343,-17.677420997037288
-20.017031919926705,-17.68165745068909,-17.6799070270383
-19.65222134165835,-17.7048304711354,-17.715891389653034
-19.705141566760513,-17.72124384440308,-17.73171805350754
-19.520619756525992,-17.71645844132803,-17.70585039028648
-19.161745469588734,-17.72219208549938,-17.711764430415517
-19.21409974828877,-17.713567358101347,-17.70335777247775
-19.011250666012852,-17.731638650604484,-17.72819027448469
-18.868700595753822,-17.72344593998537,-17.720052264509025
-18.806412345958513,-17.725446366984084,-17.721035825248926
