score_fused,score_structure,score_alone
-17.794705502929123,-20.894510540291282,-19.96681479298633
-14.682632551338806,-17.34008390104453,-17.941051094891687
-14.763687297065688,-16.762105343005228,-16.65236629499526
-14.742063230004604,-16.200442813217443,-16.443801846569443
-14.72980700657128,-16.042059929940585,-16.075287131122977
-14.718513220843544,-16.013651054864646,-16.0675373182417
-36.93804818613073,-15.621659109719689,-15.970487781394478
-14.686329699488702,-15.814711807569,-15.95102672662836
-35.965784881771484,-15.498232028852692,-15.924567179872417
-14.505897570154414,-15.578884867038907,-16.003224943646252
-35.296620051270814,-15.233045243365567,-16.002368881163804
-14.478928241218112,-15.639094298880691,-15.949684090954243
-14.481454972147553,-15.575997396657993,-15.774188869610706
-33.18112300201357,-14.985225906999203,-15.743354623999688
-14.333523864548974,-15.334876696400796,-15.667090178717453
-14.355972544083052,-15.115681163518921,-15.57084066024149
-14.339026944170275,-15.2708579815797,-15.313543409661508
-14.351245306321957,-15.048149207401348,-15.297917405378133
-14.35085928213642,-15.032887305855843,-15.032887305855843
-14.355492425893615,-15.022071062829479,-15.022071062829479
-14.751267915055864,-14.846468091426095,-14.85560387041682
-14.375992414275013,-14.86241059541161,-14.86241059541161
-14.383816681311089,-14.54948857978818,-14.54948857978818
-14.390631960402754,-14.51034022647517,-14.51034022647517
-14.400488072810473,-14.506190365631273,-14.506190365631273
-14.401219413938309,-14.492099493521863,-14.492099493521863
-14.40344854627113,-14.478205878902443,-14.478205878902443
-14.409468834216337,-14.471590011281611,-14.471590011281611
-14.4120330812708,-14.460771888994271,-14.460771888994271
-14.402592198949575,-14.442772399557674,-14.442772399557674
-14.397374113347905,-14.430419043490621,-14.430419043490621
-14.3868763364734,-14.409035616759805,-14.409035616759805
-14.37684599220424,-14.395021356451453,-14.395021356451453
-14.368507924107648,-14.381803541923977,-14.381803541923977
-14.358696937451787,-14.367266926924222,-14.367266926924222
-14.351527267185485,-14.355782714472843,-14.355782714472843
-14.34246832580152,-14.34211227664201,-14.34211227664201
-14.334104501880702,-14.326902194413424,-14.136376150308477
-14.330398785105787,-14.316746976554926,-14.12489244829056
-14.105803481093924,-14.111232028587297,-14.111232028587297
-14.097862684071922,-14.09677062610601,-14.09677062610601
-14.095706978990133,-14.09207575695231,-14.09207575695231
-14.087119759607475,-14.079891173373941,-14.079891173373941
-14.081264833163408,-14.071354479857161,-14.071354479857161
-14.296944894672105,-14.262880939738102,-14.065188036492387
-14.071139866278221,-14.053307490136726,-14.053307490136726
-14.063752194069185,-14.039505430655499,-14.039505430655499
-14.054509036698624,-14.02806702440256,-14.02806702440256
-14.049218084504489,-14.023078408781513,-14.023078408781513
-14.041356907158107,-14.013031168447998,-14.013031168447998
-14.035097068641015,-14.00332782803091,-14.00332782803091
