score_fused,score_structure,score_alone
-15.111245366638611,-16.600768320722207,-17.620265094996903
-14.99888511322571,-15.984916689456018,-16.40626099251652
-15.00799474366388,-15.463579561204986,-15.765071764755378
-15.171540295300948,-15.472548289393668,-15.664002863683264
-14.991221701726708,-15.291040242291965,-15.646147874396066
-14.925856478362515,-15.09908559220158,-15.341696965566605
-14.912101780478467,-15.00806972768082,-15.266137664427527
-14.911930738471476,-15.031345746737044,-15.302140956602113
-14.906965764635045,-15.024971921128968,-15.059704702610496
-14.902440772262949,-15.062314954599195,-15.062314954599195
-14.896030657968593,-15.061933359818665,-15.061933359818665
-14.907999693466799,-15.016033739017393,-15.108040127835446
-14.912575468357009,-14.933670250267625,-14.833909678941977
-14.788058073336105,-14.79114165195599,-14.79900643944007
-14.796273021691126,-14.706182661820042,-14.706182661820042
-14.791922939820846,-14.696275120062406,-14.696275120062406
-14.796955782928109,-14.683019512368585,-14.683019512368585
-14.784007031889324,-14.518443476983238,-14.539774692788018
-14.787696989371412,-14.48271471266993,-14.50341887208335
-14.788791806534451,-14.443845389058438,-14.504272140932908
-14.78958268823521,-14.442282488589663,-14.447946270922172
-14.787220904800511,-14.44300236057033,-14.444981065197437
-14.820169305289038,-14.44293491974444,-14.44293491974444
-14.8011954018155,-14.591151815498828,-14.499424666239296
-14.783345379727479,-14.399705288493076,-14.399705288493076
-14.813651628126049,-14.344983249894884,-14.344983249894884
-14.779324036233458,-14.283700599311207,-14.288002197901625
-14.7802729263765,-14.22734989053303,-14.23033203975985
-14.813167378818283,-14.175809709071533,-14.175809709071533
-14.805324544616221,-14.12545753274691,-14.125457532746907
-14.79834405596031,-14.083645052503602,-14.083645052503599
-14.789883076870545,-14.045254372657002,-14.045254372657002
-14.78323294084124,-14.006260869915613,-14.006260869915614
-14.777455667393305,-13.975465700394398,-13.975465700394398
-14.773153323839605,-13.949423713469475,-13.949423713469475
-14.76949760896923,-13.927381772745324,-13.927381772745324
-14.763156416609855,-13.894693587013863,-13.894693587013863
-14.761174270144751,-13.87265677626589,-13.87265677626589
-14.755448965291086,-13.845802389721547,-13.845802389721547
-14.7482088461778,-13.815806449299322,-13.815806449299322
-14.744603115461286,-13.797200743304085,-13.797200743304085
-14.74073376523236,-13.773094179913741,-13.773094179913741
-14.737252458887484,-13.756801047744236,-13.756801047744236
-14.733439238665273,-13.734433099345539,-13.734433099345537
-14.730395089599286,-13.715865135312347,-13.715865135312347
-14.724307918379616,-13.700858312765613,-13.700858312765613
-14.71935846981864,-13.686838807395675,-13.686838807395675
-14.715933310365727,-13.67675520430702,-13.67675520430702
-14.710467097908158,-13.660007722532244,-13.660007722532244
-14.706142548734313,-13.644749255414345,-13.644749255414345
-14.701987987507147,-13.627613950403491,-13.627613950403491
