score_fused,score_alone
-21.543248842189264,-22.23361783532039
-21.631005698737496,-21.686579163430252
-21.5090634683311,-21.658932886695823
-21.533232319493802,-21.588264811908214
-21.543547007597475,-21.560743932216994
-21.50730926083068,-21.53141745130476
-21.51423270460169,-21.54194855739592
-21.51004679511212,-21.53456032038768
-21.516599784732186,-21.52625809314234
-21.511678765970487,-21.53250217087442
-21.50553999674609,-21.524941518230474
-21.50701600748029,-21.519769892385835
-21.50762161385589,-21.533747800060354
-21.513416985525257,-21.513928830339673
-21.514149884505965,-21.511052858803353
-21.509656256046874,-21.51203297000053
-21.52066605816107,-21.513171608816997
-21.501056946879977,-21.506552690060012
-21.505164198723083,-21.50119796835392
-21.50202266729444,-21.501046309693116
-21.512105895960914,-21.510277167933527
-21.519348699986388,-21.507136726516205
-21.5415070062671,-21.49915848573937
-21.513541077673697,-21.504738665365103
-21.501331468787495,-21.507276636329056
-21.49511014127982,-21.508201177725915
-21.50261309577176,-21.520865933420264
-21.522645222753717,-21.515475155525063
-21.502785732594543,-21.515470231280105
-21.498494602119187,-21.512398101552456
-21.515365626789645,-21.49777253656338
-21.511308349213067,-21.497417488102002
-21.50096046625984,-21.509142068571922
-21.50261493984038,-21.508181618141784
-21.49588586732817,-21.49927263645517
-21.870204455072347,-21.66757225108138
-21.870204455072347,-21.51090007013758
-21.870204455072347,-21.501739385756263
-21.49618336371949,-21.501739385756263
-21.49594482489742,-21.501739385756263
-21.511802086982183,-21.501739385756263
-21.495297415776403,-21.497839508692635
-21.499304942152765,-21.495602780601697
-21.4950695817987,-21.49778218065858
-21.498995756695567,-21.497839508692635
-21.50021642568721,-21.497839508692635
-21.495845667545122,-21.496919633288446
-21.497715638934793,-21.496865147988697
-21.49642670701984,-21.49999818928349
-21.500507253212625,-21.50022621910385
-21.496393122897693,-21.499283663053717
