score_fused,score_alone
9.037970094377377,13.322179785986195
12.887010430574726,9.158793824477044
13.831599848961021,7.52967583125102
12.884709232220112,11.911388523618468
9.188056712460924,6.54219051840892
8.971644105335377,7.580446157505874
9.268448855190409,7.602042723563048
5.0153924985531395,7.621866430945505
9.007624113593378,9.071259161566758
8.972835730296762,8.992022947906275
8.977048203869098,7.583654362127569
9.014921895108412,7.550569205781382
14.188336356231483,15.975939644696197
9.013503400455575,8.971644105335377
5.222115109951558,16.02568564868677
14.186335323523725,16.68056668239171
14.533195136462185,9.011886631522419
6.538693934761148,9.0785728729902
14.186335323523725,9.01505773227192
5.311962134645689,9.01505773227192
7.96846071393596,8.977048203869098
14.533195136462185,9.328021068770887
8.977048203869098,9.328021068770887
13.972257082704564,8.976412212385727
7.503672897396901,8.945611515940746
13.609590288211148,8.945611515940746
13.609590288211148,8.945611515940746
14.188336356231483,8.945611515940746
7.503672897396901,8.945611515940746
7.490596287700838,8.945611515940746
7.503672897396901,8.945611515940746
8.957771230429099,8.957771230429099
13.972257082704564,8.957771230429099
13.609590288211148,8.957771230429099
8.008364791327061,8.957771230429099
5.303154139322359,8.957771230429099
12.885414233876896,8.957771230429099
13.609590288211148,8.957771230429099
8.957771230429099,8.957771230429099
14.171904085502016,8.957771230429099
8.946007330001319,8.957771230429099
7.503672897396901,8.957771230429099
8.957771230429099,8.957771230429099
13.609590288211148,8.957771230429099
8.008364791327061,8.957771230429099
14.188336356231483,8.977048203869098
13.609590288211148,8.968542615204957
14.188336356231483,8.976412212385727
14.171904085502016,8.976412212385727
8.968542615204957,8.957771230429099
8.957771230429099,8.957771230429099
