score_fused,score_structure,score_alone
-20.25425558061142,-40.23661651351584,-31.543835170736518
-19.909112657747425,-23.746292530420558,-25.287313434408016
-19.609611196053166,-23.379250406512707,-24.317993266871827
-19.979353356084964,-23.90974762132591,-23.972349745761058
-20.433650685798206,-21.608539999496923,-22.75585879655025
-20.158536630085162,-21.629370325546162,-22.244390640715
-19.882946759520888,-21.616782294224627,-21.90711451021077
-21.982367277256873,-21.656808494884068,-21.662089222661212
-19.665038978024665,-21.465519439675223,-22.19602244802521
-19.52210385715787,-21.385298732299,-22.17261087098546
-19.548785909903412,-21.337994659224634,-21.433050138580718
-19.50261131672331,-21.0479007227314,-21.99095406730426
-19.47155890093959,-21.040424529200127,-20.902447392708748
-19.74762433596816,-20.867203580202016,-20.972744998266577
-19.702971354117754,-20.587642942237462,-20.980747930233534
-19.62739334605801,-20.58232997613208,-21.38121529627898
-24.63575941485875,-20.43366162189966,-20.52495243621045
-20.791854384951563,-20.47877373198716,-20.395830110377453
-35.290251972780524,-20.313689320921814,-20.35157486677424
-19.553488506023523,-20.266955002843417,-20.375066645768538
-19.673815055047893,-20.21983056239187,-20.129257878838906
-19.3724448798276,-20.079502811347428,-20.125025107886927
-19.243079858191727,-19.856387159955293,-19.862389813844448
-19.60690205745646,-19.7905172354679,-19.777733785182658
-19.853668613919897,-19.822766408332058,-19.882490450177954
-19.823715815594497,-19.794083859669374,-19.859439316587263
-19.615206470385214,-19.685699692468987,-19.829662743956636
-19.63376167626561,-19.730164005142132,-19.73016400514214
-19.642695903893053,-19.698282429079537,-19.698282429079537
-19.68249090730446,-19.69039593474327,-19.695799412782307
-19.7272673056017,-19.59869876913038,-19.730104162100247
-19.478370085384107,-19.64180848016404,-19.621140422651077
-19.596283423191846,-19.469333016422905,-19.469333016422905
-19.241065943289268,-19.447785084487617,-19.44273492774303
-19.43309518758144,-19.572991937891715,-19.41642369692173
-19.45940382951897,-19.43701645857171,-19.395321871290054
-19.613022245330754,-19.536697805793704,-19.372139605994047
-19.579427561322085,-19.435280991584587,-19.47790867835005
-19.38312066043421,-19.48211018430125,-19.453904435802755
-19.57604176357352,-19.419323091507998,-19.435144584041332
-19.517316164704162,-19.388130265156516,-19.376537112069105
-19.656278352603756,-19.2451106454032,-19.364723579896896
-19.75150537559073,-19.514992713137453,-19.514992713137453
-19.796654730040583,-19.295034111366054,-19.346182173000045
-19.52389591448007,-19.24880529045885,-19.20487662137321
-19.688152947373922,-19.265929881020025,-19.18207125717592
-19.637772931650648,-19.245699568771123,-19.161608620314258
-19.4307366836148,-19.22833456723533,-19.14353694738935
-19.410411063678094,-19.13680756416708,-19.136807564167075
-19.488022351123156,-19.261412778152128,-19.171192002876136
-19.383935162631694,-19.10834532742438,-19.242874348731146
