score_fused,score_structure,score_alone
-20.474312307124336,-23.1373531904084,-23.589891186508552
-20.421028360221275,-21.67033277403803,-22.16629485741795
-20.362565690153605,-21.421678362057165,-21.367675195216872
-20.622185940668427,-21.182343018335164,-21.226060102541325
-20.258488410491204,-20.976683387360982,-21.021066378352657
-20.40968974542801,-20.523520975146106,-20.91928243112188
-20.59378646407946,-21.128706632793147,-20.996547552741553
-20.57070698963442,-20.606151101532394,-20.447943387607722
-42.22628123869485,-20.798898889387925,-20.356070309352567
-20.000635894124507,-20.30826359652425,-20.3507488616623
-50.350253612338484,-20.626869246938462,-20.366141785236888
-19.973066154954395,-20.24345910493094,-20.326017893663522
-20.212937597711406,-20.172563538697755,-20.168406048149926
-20.545209251854928,-20.34345837585886,-20.099881083150688
-20.271013144000726,-20.012688548324373,-20.01473303512121
-19.941335385066402,-19.94970755424131,-19.969398613095443
-19.95886218870669,-19.877753260319583,-19.87775326031959
-20.611359695586778,-19.969784349355663,-19.982742360419778
-20.22468380035601,-19.83122283750269,-19.83122283750269
-20.223505274999763,-19.77739516854536,-19.825412091192895
-20.05911107093757,-19.7593968002329,-19.9581053712319
-19.616229050967522,-19.75328178354188,-19.949735980471996
-20.421533313013544,-19.74108565652574,-19.800301059002134
-19.842257664627866,-19.94034759330634,-19.825371518396985
-20.385747515772508,-19.783750407830784,-19.96260921397801
-20.300219233857117,-19.73874559650641,-19.687262252242036
-19.991940604095927,-19.60835019949811,-19.60835019949811
-19.906259605778402,-19.525864940992896,-19.525864940992896
-20.342563075825176,-19.443496848342267,-19.48984525064299
-20.119473118333794,-19.412316073842284,-19.498440745768562
-20.755373891442378,-19.322305403373818,-19.354582894153207
-20.525274778409113,-19.242411751281175,-19.232936250050876
-19.912568281706996,-19.145775343664315,-19.246987084494105
-20.655727804317962,-19.126800977093882,-19.121958117394456
-19.95309550730466,-19.039750127525867,-19.077065181074083
-19.83304286272337,-19.069681532117503,-19.03226614335327
-19.834485539801335,-19.00352369417055,-18.98223479060266
-20.14991867615479,-18.947619031472318,-18.947619031472318
-20.49345997498887,-18.903792075848727,-18.901897565564674
-20.167402858799996,-18.84895452011733,-18.881610853243107
-20.292792392880017,-18.807750400721325,-18.869993695022767
-19.824041934842175,-18.77159775641025,-18.802858436133928
-20.471278583942293,-18.774949262256154,-18.77881856231111
-19.812015063775856,-18.718584788171366,-18.748509482098353
-20.15321305100009,-18.75659503871205,-18.726213108302673
-20.357892426140438,-18.69070500899063,-18.702323992329895
-20.446382558888235,-18.667385466017215,-18.67990748113777
-20.44460431163069,-18.652348501469884,-18.6914104023556
-20.26457154091538,-18.62381272620893,-18.663567658858437
-20.540683379580965,-18.663028656706125,-18.645884528413493
-20.427119935135384,-18.581969090038676,-18.623623607270403
