score_fused,score_alone
-14.345791612504398,-16.825893667641076
-14.335931518808605,-15.43212922264656
-14.374035583863712,-15.43212922264656
-14.335931518808605,-14.941793700442856
-14.078819014357867,-14.630851628592406
-14.335931518808605,-15.048235835033655
-14.078819014357867,-14.584296774596377
-14.47782510891246,-14.584296774596377
-14.186867461979244,-14.550193213138831
-14.186867461979244,-14.881641086401105
-14.443979966429982,-15.052798835124317
-14.47782510891246,-15.052798835124317
-14.186867461979244,-14.50241665102923
-14.186867461979244,-14.512089148083723
-14.186867461979244,-14.550193213138831
-14.315920796227653,-14.350184835398913
-14.315920796227653,-14.594914577960154
-14.315920796227653,-14.337802073509415
-14.024963149294436,-14.275752607103135
-14.315920796227653,-15.826465673029412
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.321909962412864
-14.024963149294436,-14.141493321931005
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.024963149294436
-14.024963149294436,-14.141493321931005
-14.006692491797274,-14.18295482759915
-14.006692491797274,-14.110747201086493
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
-14.006692491797274,-14.216022008631937
