score_fused,score_alone
-32.68005602926393,-33.36482433141248
-32.59486224916137,-32.79184653090734
-32.61895111705432,-32.72227992724807
-32.55753027045793,-32.75824457607153
-32.56648561845549,-32.71026536998944
-32.66762112556283,-32.66268020099573
-32.72462787596003,-32.742273910859595
-32.673380207999145,-32.71954260503531
-32.70047234449399,-32.71807047695346
-32.73328428715456,-32.68402979538876
-32.76206341716241,-32.704975164425775
-32.72247484605192,-32.707034053633194
-32.73057277456401,-32.704975164425775
-32.66076426531841,-32.69673023042271
-32.66076426531841,-32.76622387540957
-32.66076426531841,-32.76622387540957
-32.66076426531841,-32.76622387540957
-32.72860146988419,-32.72422178689063
-32.703713188813,-32.650367717551354
-32.72860146988419,-32.65472814190377
-32.72849259281572,-32.66208238654447
-32.71314396185855,-32.64752804129803
-32.71314396185855,-32.64752804129803
-32.71314396185855,-32.68650911435382
-32.77556966339838,-32.75633892159938
-32.71314396185855,-32.75633892159938
-32.71315447442042,-32.7086915373886
-32.71315447442042,-32.71300675999023
-32.71315447442042,-32.71300675999023
-32.71707833236878,-32.713115637058706
-32.65326507633855,-32.71300675999023
-32.6770093506377,-32.64540064109613
-32.74177146229352,-32.64554006322852
-32.76095813178918,-32.70323527895809
-32.7947532916258,-32.703127062394664
-32.79486216869427,-32.68073521879305
-32.783294320078,-32.70323527895809
-32.7947532916258,-32.67898845128136
-32.72666378294591,-32.67898845128136
-32.797060254821155,-32.67119013645217
-32.79695137775268,-32.67121748081869
-32.79695137775268,-32.6754681312667
-32.6753319098317,-32.6753319098317
-32.79695137775268,-32.682727867768094
-32.79695137775268,-32.67898845128136
-32.6753319098317,-32.682727867768094
-32.67110606355788,-32.67920554491325
-32.67096918161782,-32.67898845128136
-32.6709971864894,-32.679096667844775
-32.6709971864894,-32.679096667844775
-32.67110606355788,-32.67920554491325
-32.65419833524911,-32.67920554491325
-32.65395019547741,-32.6613461534138
-32.6540864169124,-32.6613461534138
-32.6540864169124,-32.6613461534138
-32.6754681312667,-32.682727867768094
-32.675440786900175,-32.682836744836564
-32.675334951099934,-32.675334951099934
-32.6753319098317,-32.6753319098317
-32.6753319098317,-32.6753319098317
-32.675471172534934,-32.682730909036344
-32.675471172534934,-32.682730909036344
-32.675334951099934,-32.675334951099934
-32.6753319098317,-32.6753319098317
-32.68310178056093,-32.68310178056093
-32.68310178056093,-32.68310178056093
-32.804585027046905,-32.67834151761495
-32.73673930816918,-32.594407496174114
-32.73673930816918,-32.59445260801533
-32.73673930816918,-32.59445260801533
-32.736749820731056,-32.59445260801533
-32.73673930816918,-32.59445260801533
-32.689217084014395,-32.58909819878641
-32.689217084014395,-32.57419595275193
-32.73673930816918,-32.57419595275193
-32.689217084014395,-32.57432004940059
-32.73673930816918,-32.63988600782117
-32.736749820731056,-32.60962190110737
-32.689217084014395,-32.57397028349809
-32.689217084014395,-32.635556659624
-32.689217084014395,-32.63549807675713
-32.689217084014395,-32.604426842609534
-32.689217084014395,-32.63549807675713
-32.689217084014395,-32.63549807675713
-32.689217084014395,-32.63396116126164
-32.68922759657628,-32.63390257839476
-32.68922759657628,-32.652324656309176
-32.689217084014395,-32.6523141437473
-32.736749820731056,-32.60962190110737
-32.73673930816918,-32.709199347001395
-32.73673930816918,-32.60962190110737
-32.689217084014395,-32.571448867969714
-32.689217084014395,-32.604426842609534
-32.716870760136544,-32.604426842609534
-32.716870760136544,-32.57966444570828
-32.716932384271665,-32.57966444570828
-32.698446212233215,-32.57966444570828
-32.71619586596188,-32.57966444570828
-32.68922759657628,-32.6890378085448
-32.68922759657628,-32.57966444570828
-32.67876239337948,-32.57966444570828
-32.67876239337948,-32.571364263724774
-32.54156568167841,-32.57966444570828
-32.54156264041016,-32.57966444570828
-32.730648014220634,-32.57966444570828
-32.63213231817778,-32.61472378515903
-32.63214283073966,-32.605639414237395
-32.63213231817778,-32.61472378515903
-32.63214283073966,-32.57782793481231
-32.63213231817778,-32.57782793481231
-32.730648014220634,-32.58445967844524
-32.730648014220634,-32.58445967844524
-32.730648014220634,-32.571364263724774
-32.730648014220634,-32.57136426372478
-32.730648014220634,-32.580262530170046
-32.730648014220634,-32.580262530170046
-32.7306585267825,-32.60156263879268
-32.730648014220634,-32.60164724303761
-32.730648014220634,-32.571438913849704
-32.730648014220634,-32.571438913849704
-32.730648014220634,-32.60164724303761
-32.730648014220634,-32.690299136990284
-32.730648014220634,-32.690299136990284
-32.7306585267825,-32.632601662687485
-32.730648014220634,-32.632492785619014
-32.7306585267825,-32.632601662687485
-32.69276403847996,-32.632601662687485
-32.69265516141147,-32.63249582688726
-32.69265516141147,-32.63249582688726
-32.69276403847996,-32.632601662687485
-32.69265516141147,-32.632492785619014
-32.69276403847996,-32.632601662687485
-32.69265516141147,-32.632492785619014
-32.69265516141147,-32.632492785619014
-32.69276403847996,-32.632601662687485
-32.69276403847996,-32.63260470395573
-32.69265516141147,-32.632492785619014
-32.69265516141147,-32.632492785619014
-32.69276403847996,-32.632601662687485
-32.69265516141147,-32.63249582688726
-32.69265516141147,-32.634088283981384
-32.69265516141147,-32.634088283981384
-32.69276403847996,-32.634197161049855
-32.69265516141147,-32.634088283981384
-32.69276403847996,-32.634197161049855
-32.69276403847996,-32.634197161049855
-32.69276403847996,-32.634197161049855
-32.69265516141147,-32.634088283981384
-32.69265516141147,-32.634091325249614
-32.63249582688726,-32.634091325249614
