score_fused,score_alone
-29.9772178626004,-30.5526284301644
-30.03371004427394,-30.5336459517646
-29.99867085301511,-30.508575935703966
-29.9241833237954,-30.465679448043765
-29.90446564998612,-30.304222471765847
-30.046031788594966,-30.29986607619012
-30.09769909186214,-30.33700492249789
-30.07111539672337,-30.316933187577547
-30.05474196368996,-30.196684784719803
-30.06190806719341,-30.20586811786385
-30.126590062295232,-30.20586811786385
-30.10834715970141,-30.20585259037819
-30.114195145294254,-30.116086150986163
-30.11424252174416,-30.11581310187293
-30.164923519078467,-30.116086150986163
-30.164923519078467,-30.16532444141184
-30.1308580588106,-30.125152471548443
-30.08100468555732,-30.15567623405012
-30.046828707909192,-30.12453696119808
-30.046828707909192,-30.111435951915173
-30.046828707909192,-30.111435951915173
-30.03960685099808,-30.111435951915173
-30.03960685099808,-30.111435951915173
-30.03960685099808,-30.12453696119808
-30.03960685099808,-30.12596939935645
-30.018053264958027,-30.13965222586338
-30.02562721603949,-30.13965222586338
-30.015605677291376,-30.11798407759805
-30.015605677291376,-30.111142115713506
-30.10601001893778,-30.1010162874752
-30.10601001893778,-30.04403740506809
-30.03166046360769,-30.04403740506809
-30.031011782550703,-30.07253551701635
-30.01914042425865,-30.024964049944646
-30.014564967001764,-30.086024966592905
-30.06751853621844,-30.11310032161905
-30.023319562862323,-30.087131075658743
-30.020612709646898,-30.086183229372327
-30.020612709646898,-30.086185111943045
-30.01186656383619,-30.086410405287783
-30.03567156779188,-30.086410405287783
-30.023319562862323,-30.050289273551563
-30.023319562862323,-30.050291156122285
-29.94269800059692,-30.058416114012587
-29.94269800059692,-30.05840526737557
-29.94269800059692,-29.94215457101148
-29.94269800059692,-30.058416114012587
-29.92023781681685,-30.04485400232617
-29.92023781681685,-30.070414911552724
-29.920240033509845,-30.041071393427508
-29.92023781681685,-30.034689164419948
-29.92023781681685,-30.034689164419948
-29.92023781681685,-29.984874815297257
-29.92023781681685,-29.984874815297257
-29.92023781681685,-29.984874815297257
-29.92538852790037,-29.918501616466862
-29.92120477128149,-29.91606982816108
-29.920240033509845,-29.92023781681685
-29.92120477128149,-29.92120477128149
-29.92501128569488,-29.91606982816108
-29.92501128569488,-29.919876342574465
-29.925037988391463,-29.91990304527105
-29.92501128569488,-29.91987634257447
-29.92501128569488,-29.919876342574465
-29.925037988391463,-29.925037988391463
-29.925037988391463,-29.925037988391463
-29.92016826016434,-29.92016826016434
-29.92016826016434,-29.92016826016434
-29.923974774577733,-29.923974774577733
-29.92501128569488,-29.92501128569488
-29.923974774577733,-29.923974774577733
-29.92023781681685,-29.92023781681685
-29.92023781681685,-29.92023781681685
-29.920240033509845,-29.920240033509845
-29.92023781681685,-29.92023781681685
-29.92023781681685,-29.92023781681685
-29.92120477128149,-29.92120477128149
-29.920240033509845,-29.92023781681685
-29.91968321916353,-29.91871626469889
-29.91968321916353,-29.91968321916353
-29.91968321916353,-29.91968321916353
-29.91269948614855,-29.91269948614855
-29.91269948614855,-29.91269948614855
-29.91269948614855,-29.91269948614855
-29.91269948614855,-29.91269948614855
-29.91269948614855,-29.91269948614855
-29.91968321916353,-29.91968321916353
-29.88800931969905,-29.88800931969905
-29.88105228938065,-29.88105228938065
-29.88105228938065,-29.938284501834275
-29.881025586684068,-29.881025586684068
-29.88105228938065,-29.938284501834275
-29.881025586684068,-29.938284501834275
-29.88105228938065,-29.93826709177788
-29.88105228938065,-29.938284501834275
-29.8828042327548,-29.919565342505827
-29.88105228938065,-29.875700455219143
-29.881025586684068,-29.87569365845638
-29.88105228938065,-29.87569365845638
-29.906887860652105,-29.894186258340987
-29.886537113510723,-29.894186258340987
-29.906887860652105,-29.894186258340987
-29.88151976873833,-29.894186258340987
-29.88151976873833,-29.894186258340987
-29.88151976873833,-29.886478437386053
