score_fused,score_alone
-33.19136247612674,-33.36283569983571
-32.86463661469411,-32.979616924795906
-32.873050763842485,-32.89760246987462
-32.70028708005495,-32.76911465944916
-32.79509526886562,-32.760165460296285
-32.828809775371546,-32.906194613169234
-32.819280607841215,-32.799973280265604
-32.810555497514024,-32.77649972760132
-32.73938260773984,-32.786598615931744
-32.76097859354887,-32.77366751504392
-32.77047540503909,-32.75419956946334
-32.74596120034235,-32.72161296561994
-32.7243823375633,-32.746854423823706
-32.73528350553158,-32.73685808731073
-32.77290748057178,-32.72490238885412
-32.73715213573507,-32.74236318004484
-32.738128243619784,-32.772387885118164
-32.740274493887846,-32.76262708887338
-32.73628254610592,-32.72432583740183
-32.72330349792365,-32.738667626855275
-32.740179702689545,-32.720622702619934
-32.745138298824166,-32.745138298824166
-32.73080581886856,-32.73296562782286
-32.74400219450479,-32.74400219450479
-32.742597753820725,-32.742597753820725
-32.74120217570649,-32.74010541570139
-32.72717347522285,-32.725692659929315
-32.72542860604566,-32.72542860604566
-32.72537038747378,-32.72734696470578
-32.721350387863254,-32.72184508477151
-32.73154196519856,-32.73296701313638
-32.73144777241707,-32.73295903458239
-32.743719909425906,-32.743719909425906
-32.75740143107637,-32.73480000141241
-32.76097620734416,-32.76097620734416
-32.76297842426315,-32.75171334564441
-32.772468089413856,-32.73883248678813
-32.72752701542791,-32.743521344853015
-32.72752701542791,-32.73506800256731
-32.73988572002239,-32.7406132716349
-32.71994631373431,-32.73120446148579
-32.73656397591188,-32.73185360592988
-32.73171906182297,-32.72100008125617
-32.72535203927461,-32.73993005698458
-32.721997466965355,-32.72429503128101
-32.720105718406955,-32.720105718406955
-32.72535203927461,-32.72535203927461
-32.72990527136841,-32.7263052923446
-32.7312093364341,-32.73129283379856
-32.73305152526633,-32.73717609567805
-32.72921039082107,-32.73841373415384
