score_fused,score_alone
-19.399298690778444,-21.09381311956389
-19.285371919638692,-20.223396390137797
-19.697837802109948,-19.914199999896745
-19.42519942750779,-19.581567483354664
-19.331429682939614,-19.45597498168797
-19.668822669640015,-19.490195177569912
-19.38835065929533,-19.33003651477282
-19.310840385877324,-19.48235064873424
-19.331429682939614,-19.395580212897766
-19.285371919638692,-19.43030169971175
-19.331429682939614,-19.395580212897766
-19.304211345547813,-19.453469376087785
-19.322160061772305,-19.453469376087785
-19.310840385877324,-19.33003651477282
-19.450059956909342,-19.453469376087785
-19.304211345547813,-19.427078791650427
-19.591883134076156,-19.427644206862777
-19.344667352514286,-19.40082892248992
-19.32545433612251,-19.41259220867657
-19.403670226020687,-19.41259220867657
-19.368086760868955,-19.41259220867657
-19.465279012307008,-19.46473845403857
-19.294739218814193,-19.46473845403857
-19.30398953055264,-19.294739218814193
-19.304211345547813,-19.33003651477282
-19.285371919638692,-19.382447233819413
-19.439810546068372,-19.382447233819413
-19.358047179457845,-19.434044251885144
-19.285371919638692,-19.382447233819416
-19.285371919638692,-19.382447233819413
-19.285371919638692,-19.36572313871306
-19.285371919638692,-19.308816552170363
-19.439810546068372,-19.318183851345864
-19.285371919638692,-19.308816552170363
-19.285371919638692,-19.48563265043565
-19.285371919638692,-19.318183851345864
-19.285371919638692,-19.48563265043565
-19.285371919638692,-19.285371919638692
-19.285371919638692,-19.294739218814197
-19.285371919638692,-19.285371919638692
-19.285371919638692,-19.285371919638692
-19.285371919638692,-19.41259220867657
-19.285371919638692,-19.41259220867657
-19.445148161391415,-19.285371919638692
-19.30398953055264,-19.33003651477282
-19.285371919638692,-19.453554830999494
-19.285371919638692,-19.302681113836336
-19.285371919638692,-19.302681113836336
-19.439810546068372,-19.302681113836336
-19.37406187645551,-19.302681113836336
-19.294739218814197,-19.302681113836336
