score_fused,score_structure,score_alone
-32.1786274580434,-34.53428846960832,-34.507510408959206
-32.0880709349767,-32.715248758460596,-33.10400716678696
-32.06189401571074,-32.891466592137704,-32.91731756096358
-32.18577750375086,-32.826593551423215,-32.901987127257065
-31.72171337635546,-32.141076514945176,-32.16918327637583
-32.00910442264403,-32.36703441351881,-32.19536356292118
-31.6864925138813,-32.061323175121544,-32.2624190138271
-31.827099654242915,-31.988953687162844,-31.990247794394595
-31.65062929872119,-31.919490854433324,-31.937530081906868
-31.635193903380053,-31.826136221729808,-31.839201892493655
-31.6222617278772,-31.841778168460845,-31.892874057213007
-31.62963586576897,-31.781784872233573,-32.00415408201236
-31.629355867549297,-31.74735965192082,-31.70791536102247
-31.596676408082626,-31.688085376634913,-31.693180279142442
-31.619593542296844,-31.665000373468494,-31.668402555393044
-31.58093793503123,-31.639114284945297,-31.63389858599924
-31.604172908204255,-31.625279788928985,-31.67071087813596
-31.58117314959549,-31.604610717062222,-31.613482351417275
-31.585757031616623,-31.588584801143806,-31.583145411585512
-31.5513077462839,-31.565991410413282,-31.577725193680834
-31.54586829582065,-31.5614699787097,-31.577725193680834
-31.540478045007852,-31.55583366012721,-31.577725193680834
-31.555099025209856,-31.580465062547514,-31.577725193680834
-31.568011502696713,-31.579368970599077,-31.577113762678017
-31.55814956519459,-31.57843485881169,-31.57843485881169
-31.589503020607353,-31.569152283114022,-31.569152283114022
-31.55641334641123,-31.58308535138801,-31.580733181575
-31.565182601379785,-31.583372581347728,-31.583372581347728
-31.583525619663565,-31.586100623524473,-31.590560772690363
-31.55960822075944,-31.57569664608268,-31.57569664608268
-31.566867963750777,-31.58087599743371,-31.56947347607839
-31.557275306235415,-31.569246317154168,-31.569246317154168
-31.560041211994715,-31.56760909388971,-31.56760909388971
-31.559546874870726,-31.560057006246467,-31.560057006246467
-31.576404200636485,-31.57506334476913,-31.57506334476913
-31.580992011837935,-31.5836071393154,-31.583607139315404
-31.57654662644182,-31.56746612710442,-31.56746612710442
-31.573538642700136,-31.587848396593703,-31.587848396593703
-31.57139391813082,-31.595167132798014,-31.595167132798014
-31.574334754801676,-31.58658940009196,-31.58658940009196
-31.585250745596838,-31.57985696941207,-31.57985696941207
-31.591397033508606,-31.586245227389952,-31.58624522738996
-31.588790025775648,-31.59267565117468,-31.577353575416144
-31.566897620655386,-31.57055969933737,-31.57638444194924
-31.586979037823426,-31.590539574000893,-31.580518451039058
-31.590509591527542,-31.59240632218141,-31.577725193680834
-31.57103921649236,-31.57841485824348,-31.57841485824348
-31.565747799877,-31.571348017207722,-31.571348017207722
-31.60295916473301,-31.578211787082925,-31.578211787082925
-31.59778572082769,-31.570895539920464,-31.570895539920464
-31.54919755187987,-31.549330665930373,-31.549330665930373
