score_fused,score_alone
-29.83900402686682,-30.150271898722572
-29.864999607949493,-29.762479696682714
-29.780278941799995,-29.878540642786557
-29.71116204765322,-29.84757231765528
-29.868811300989226,-29.61165516296143
-29.54315223805108,-29.492127079311725
-29.78436773387031,-29.66197187666663
-29.75224362676931,-29.791749571762804
-29.784756202185097,-29.784756202185093
-29.5870861689008,-29.780182845136554
-29.61842827534785,-29.522921252444007
-29.658723925473748,-29.708756695391415
-29.60816515230941,-29.701664381416403
-29.770682938289973,-29.80126063611518
-29.78262279708634,-29.79215038164724
-29.765523004426324,-29.776169525155364
-29.808093110839405,-29.8080931108394
-29.753741462305445,-29.77342000806214
-29.76918815459729,-29.79823321566765
-29.806008290477433,-29.802148386687787
-29.856480325170807,-29.856480325170807
-29.808366651954024,-29.808366651954024
-29.783469945886274,-29.796375594449966
-29.770461234330874,-29.79583422060691
-29.754767963393373,-29.780860555218986
-29.73247344431004,-29.795365657557
-29.73247344431004,-29.780575449341793
-29.781353322258717,-29.791150672741676
-29.78892618383573,-29.777072361635323
-29.798524433294222,-29.798524433294222
-29.83741800796192,-29.83741800796192
-29.77224057276781,-29.78133701676431
-29.83819849936218,-29.830638382944336
-29.74461439026903,-29.79781252341633
-29.764483003244475,-29.799624864496142
-29.756819443123984,-29.86442194643267
-29.750964019449015,-29.83751806959792
-29.713743064147145,-29.78485910792046
-29.6950647496155,-29.78380818405475
-29.785825016717002,-29.832358097918025
-29.695094029246228,-29.832505482258345
-29.801820291313867,-29.844375353395627
-29.768668287855828,-29.789980676166287
-29.763139704553268,-29.74081417757597
-29.774072876416117,-29.799624864496142
-29.763139704553268,-29.763139704553268
-29.76318322015949,-29.763183220159487
-29.756215145532902,-29.78333818941154
-29.753141611570168,-29.76339703413076
-29.753141611570168,-29.78133747416763
-29.753730640932716,-29.76339703413076
