score_fused,score_structure,score_alone
-24.47806858980594,-23.484293729708774,-23.52628645199945
-21.992839742720932,-22.078037922171934,-22.209496647454667
-21.914591499714096,-21.971287237041214,-22.022796745206897
-21.891170717244236,-21.843198571486695,-21.895863764914164
-21.964131213756414,-21.862806826369116,-21.892043330425263
-21.913443785217606,-21.80697363165812,-21.823648736206113
-21.891811108738114,-21.799169207125036,-21.82182152554542
-21.932950672305587,-21.885756203898087,-21.899792411570033
-21.89371046384177,-21.843913406952993,-21.855684886042265
-21.904454731090652,-21.812858277890665,-21.834128892144296
-21.89719382579125,-21.81293562605639,-21.85388219858839
-21.886235605401367,-21.817860405596804,-21.834844645381708
-21.836026378852505,-21.83150326764281,-21.847575546519668
-21.87395114263692,-21.829404654438395,-21.81462649433911
-21.83557727816474,-21.828507291936404,-21.829734490635666
-21.8735555351065,-21.829651548370173,-21.832864276601505
-21.87799694106036,-21.81164290590138,-21.809152197584854
-21.823886022683464,-21.841660184454657,-21.854298638939678
-21.905347267447844,-21.84264580503981,-21.84171841203486
-21.87826897657279,-21.82712296115274,-21.833005719947206
-21.860979565675265,-21.821716319242462,-21.829021819282993
-21.88089506088352,-21.82450043779999,-21.82572914027582
-21.891751497074765,-21.813131810059232,-21.813889881179264
-21.902464282300283,-21.842068021984552,-21.843013637325196
-21.918165577806782,-21.87611526898345,-21.879244239451747
-21.883920665034513,-21.850970758848835,-21.856890866569916
-21.880581701439766,-21.851560721768426,-21.851634689101868
-21.830329955503338,-21.814283684410224,-21.819291539154644
-21.799922676033503,-21.79651928244605,-21.80359063190505
-21.79766922580358,-21.768521708033976,-21.775434995361262
-21.747345717896952,-21.746024629530236,-21.74505011076575
-21.736818678839455,-21.721104659427684,-21.72100057292527
-21.733068750960044,-21.716682261646323,-21.72348715833569
-21.718698435595385,-21.69803160014497,-21.70360470103798
-21.6904978651805,-21.682782902779667,-21.682764336105553
-21.69640504915516,-21.660969178197675,-21.66757225108138
-21.682837479616115,-21.645462626150938,-21.655854181767804
-21.672017752459567,-21.635722677912657,-21.66757225108138
-21.648561292747953,-21.625684897934658,-21.66757225108138
-21.62846609927974,-21.61499844670062,-21.66757225108138
-21.645280396885266,-21.625000604123652,-21.66757225108138
-21.64326602756227,-21.61283285660337,-21.611831576778247
-21.6314083587943,-21.608723516620124,-21.607310450479613
-21.62605777625186,-21.599430661197356,-21.60034249738159
-21.63473197360867,-21.589367972513454,-21.587256092425587
-21.62154176951093,-21.58017291090668,-21.579082991770143
-21.605751944112303,-21.57089918799658,-21.571324604263076
-21.608448050662723,-21.5757930494021,-21.575395243027774
-21.606500919109497,-21.568400363081963,-21.570859357574815
-21.60326756400645,-21.567894280573686,-21.569890050330127
-21.590817928830887,-21.561973669228582,-21.56413385635145
