score_fused,score_structure,score_alone
-25.59150819588387,-35.51208938763253,-33.957546126943356
-24.241294158954098,-36.35335682607152,-31.751114172219697
-24.16743323571059,-28.760786731916777,-29.775885375817257
-25.159001582428797,-29.02454903169485,-30.260843719002207
-24.381006848846223,-29.62315529101549,-29.51070690279657
-24.464653294935687,-30.03900062891765,-30.504529266672062
-25.193398106711737,-30.644506788875393,-30.492310444011576
-25.26094046983436,-28.712765768503836,-30.806897238318133
-24.48984229735704,-30.28133055195567,-31.437662274734677
-24.39227450416616,-29.6304561700934,-30.58028840815182
-24.491211930105028,-30.344795319776967,-29.866259521773383
-24.437164237709915,-27.812993940072815,-28.597008741340133
-24.435934899988446,-27.852529995546913,-28.67018522352993
-24.409808504200498,-27.765052612995976,-27.63656939224249
-24.308035918671887,-27.180874723125374,-28.094170503504742
-24.504115860747476,-27.481186539316777,-28.502654610764296
-24.504086334536538,-27.574464300976867,-28.65460153823074
-24.549702434057295,-27.73378890892292,-27.73378890892292
-24.552787648970106,-27.7925533212154,-27.7925533212154
-24.56553468027809,-27.98870094630837,-27.98870094630837
-24.563617545625025,-27.398973743951363,-27.398973743951363
-24.574926781155558,-27.55907595023548,-27.55907595023548
-24.58594730059486,-27.63973040669687,-27.63973040669687
-24.59336261133664,-27.698060232893404,-27.698060232893404
-24.60311523033568,-27.813703507110787,-27.813703507110787
-24.610207449460834,-27.90753957693806,-27.90753957693806
-24.52723211020739,-27.89846311662201,-27.89846311662201
-24.524518224623545,-27.90582162417139,-27.90582162417139
-24.764214150702784,-28.291668137564333,-28.291668137564333
-24.77603855408464,-28.342785378237572,-28.342785378237572
-24.79211928225213,-28.453846034647167,-28.453846034647167
-24.666658646361707,-28.4112695545903,-28.4112695545903
-24.683010762374114,-28.53355452548003,-28.53355452548003
-24.696479398864472,-28.624929711287947,-28.624929711287944
-24.704944904388793,-28.713413111048286,-28.713413111048286
-24.710417743188806,-28.79203454287459,-28.79203454287459
-24.72552407056138,-28.86766464984545,-28.86766464984545
-24.73968292769516,-28.964629588277926,-28.964629588277926
-24.755942239544172,-29.06753436573605,-29.06753436573605
-24.770692615791894,-29.135870547877936,-29.135870547877946
-24.780375352809415,-29.1525993800247,-29.1525993800247
-24.79200552037763,-29.2405867970193,-29.2405867970193
-24.79705365955165,-29.28489877383009,-29.284898773830086
-24.80939531525218,-29.3137950069387,-29.3137950069387
-24.819549596655406,-29.346574319947468,-29.346574319947468
-24.82928218072642,-29.406360902047624,-29.406360902047624
-24.843894959961354,-29.494445338006695,-29.337288389803014
-24.855521844612902,-29.527812856747396,-29.36966813110989
-24.865760290003376,-29.58867731005538,-29.429263441675747
-24.875828836432156,-29.649390862359855,-29.488767776724973
-24.870290849616957,-29.5318869479254,-29.5318869479254
