score_fused,score_structure,score_alone
-22.49447170379706,-30.663239838086874,-30.10877298607228
-22.499118635497638,-24.208168902544482,-24.61015169134451
-22.775606652785665,-24.43316968720184,-24.760268195602777
-22.591144445727604,-23.89562710150227,-24.280317750769292
-22.878207247982314,-23.722755493385833,-24.02890939074663
-23.088845343188993,-23.38755197719757,-24.0119754969986
-22.581700964180854,-23.59687344709626,-24.00520473652157
-22.294203284891953,-22.781434800357463,-23.81386059819186
-22.152930934179526,-22.69484301827139,-23.828837233795838
-22.255556744817873,-22.75777849393697,-23.23054736501785
-22.255170584689978,-22.400189994087075,-23.120988766285745
-22.40797770439498,-22.300465127195057,-22.92935795864798
-22.40841373783694,-22.288725191723255,-22.919427319274533
-22.411713612912934,-22.293618662067367,-22.918350653374297
-22.413599115459526,-22.294033037242727,-22.543792624085313
-22.48816084160541,-22.294004225171918,-22.593962378118295
-22.62719726314169,-22.35906565619458,-22.547129446988606
-22.625266243480763,-22.343761300917834,-22.528928512003638
-22.48986836982182,-22.238702629665283,-22.533267619846146
-22.487558558026258,-22.230626013063652,-22.523923631003935
-22.62913691075426,-22.227790519428453,-22.523119438290866
-22.62909831335255,-22.246256148203393,-22.246256148203386
-22.62812656336841,-22.258303752749715,-22.258303752749715
-22.628105293819953,-22.269747994024005,-22.26974799402401
-22.628775306257825,-22.278509363645846,-22.278509363645846
-22.627691858345877,-22.285816290955406,-22.266313784289554
-22.628356612620685,-22.293582465522004,-22.274778083122523
-22.571866899354678,-22.25940715835898,-22.25940715835898
-22.568977080992628,-22.138026772798902,-22.138026772798902
-22.82618383878918,-22.41823159341565,-22.41823159341565
-22.56842819125207,-22.026319705391998,-22.026319705391998
-22.568189537034026,-22.027765821222506,-22.027765821222506
-22.56596119816716,-22.018871328146496,-22.018871328146496
-22.463948741966426,-22.03165005074832,-22.03165005074832
-22.466615481067837,-22.043542694214587,-22.043542694214583
-22.998883591887907,-22.466186325627532,-22.466186325627532
-23.00138903516659,-22.44163972396609,-22.44163972396609
-23.00207949925691,-22.456040460514185,-22.456040460514185
-23.000845134222388,-22.45579956817699,-22.45579956817699
-23.137050088309707,-22.300602836038376,-22.300602836038376
-23.176914676459937,-22.1986179579767,-22.1986179579767
-23.17899592120558,-22.188256505932998,-22.188256505932998
-23.189679480141567,-22.19497300266855,-22.19497300266855
-23.20044197585142,-22.20097058213228,-22.200970582132285
-23.20678679434652,-22.16980005809674,-22.169800058096737
-23.21552739783552,-22.175323376798442,-22.175323376798442
-23.217431020633818,-22.042180450167102,-22.042180450167102
-23.074822106014942,-22.065756560888545,-22.065756560888545
-23.07899025633013,-22.049563938724166,-22.049563938724166
-23.242007267998318,-22.007244078001417,-22.007244078001417
-23.238319924745532,-21.989674791640628,-21.989674791640628
