score_fused,score_structure,score_alone
-17.485933086911405,-19.152474952120894,-19.073309947316734
-17.302314474054533,-17.834495327236507,-17.74645281872466
-17.192542096728285,-17.346013419808116,-17.354789520942308
-17.048989886298557,-17.442954937888608,-17.483395638311134
-17.226168185895617,-17.877856804332428,-17.899829235251996
-17.11469560295488,-17.670695428339606,-17.748378312931834
-17.184397431802683,-17.64028630444954,-17.642604692062136
-17.156579455803573,-17.562517027044095,-17.56719634207316
-17.134549150044204,-17.501647480823916,-17.506439726553648
-17.064205415395836,-17.456717287575227,-17.47068633307453
-17.06316037623545,-17.416882086205867,-17.44241356074851
-17.05686453029997,-17.389752357572814,-17.40162494535327
-17.04973138675975,-17.380680234188787,-17.380680234188787
-17.003009507344768,-17.31570030277643,-17.33315787850445
-17.00243720430625,-17.289547250127978,-17.334339186843813
-17.002892867439208,-17.297112706871864,-17.31415465973138
-17.00601049120083,-17.266924199942167,-17.28440286365061
-17.00266608214349,-17.228546006155256,-17.24569552490928
-16.99739027974068,-17.198188015939298,-17.22802408825178
-17.004628187282623,-17.192782360711778,-17.210043122869784
-16.99450672430922,-17.162879919405217,-17.191173034136273
-16.9961957272596,-17.14447419941607,-17.173444126706002
-16.988229500959278,-17.121115725197225,-17.121115725197225
-16.99172755791003,-17.105411344412843,-17.105411344412843
-16.988654624575986,-17.083281895994375,-17.09467289307795
-16.98271225437541,-17.07582378948803,-17.07582378948803
-16.97143773653647,-17.074379503286938,-17.074379503286938
-16.969887268757603,-17.05982199858396,-17.05982199858396
-16.98343195985436,-17.049165201752153,-17.049165201752153
-16.965719600678757,-17.04047542047221,-17.04047542047221
-16.98771580647816,-17.047380148579887,-17.047380148579887
-16.986950452028317,-17.039668572643063,-16.98211831790626
-16.97070180377298,-17.018078984258594,-17.018078984258594
-16.974710558887494,-17.009189858858605,-17.009189858858605
-16.96869368727134,-17.007328882700318,-17.007328882700318
-16.970286149806274,-17.003221117071977,-17.003221117071977
-16.965625226494794,-17.002334052049978,-17.002334052049978
-16.977306647461308,-17.00563199667766,-17.00563199667766
-16.91232773868423,-16.937782106235222,-16.937782106235222
-16.90756134851179,-16.933137381957437,-16.933137381957437
-16.9060551236886,-16.93805506532208,-16.93805506532208
-16.904950732760284,-16.934363387994996,-16.934363387994996
-16.90874349952779,-16.930865307512487,-16.930865307512487
-16.907258152028007,-16.92890014676859,-16.92890014676859
-16.981205689658463,-17.02494667087633,-17.02494667087633
-16.982426226815665,-17.031678391870617,-17.031678391870617
-16.97192902830138,-17.017178150303042,-17.017178150303042
-16.973462830506868,-17.01354872560025,-17.01354872560025
-16.919773805789738,-16.959812398051774,-16.959812398051774
-16.93383664422208,-16.97338512082281,-16.97338512082281
-16.918593206292456,-16.951099242557397,-16.951099242557397
-16.924616469449862,-16.96615733685067,-16.96615733685067
-16.925725795931015,-16.964493847654413,-16.964493847654413
-16.933572361276752,-16.967679866746725,-16.967679866746725
-16.945857950260706,-16.980811001748638,-16.980811001748638
-16.93195794581664,-16.960609524144857,-16.960609524144857
-16.93050636141213,-16.956094326978953,-16.956094326978953
-16.930822171104122,-16.953982322014234,-16.953982322014234
-16.92946705433012,-16.95051700857521,-16.95051700857521
-16.929441659511657,-16.948956274915396,-16.948956274915396
-16.9272581950701,-16.94470630632251,-16.94470630632251
-16.926686768826748,-16.944010931261573,-16.944010931261573
-16.92921429369163,-16.94649429781334,-16.94649429781334
-16.928379660152817,-16.943825324049076,-16.943825324049076
-16.928060538375266,-16.94318080640344,-16.94318080640344
-16.92252167567635,-16.941588941999257,-16.94161606998579
-16.92138598811408,-16.93896748112261,-16.93899302278283
-16.92649333497538,-16.939601592415244,-16.939601592415244
-16.927368871846245,-16.9402382486455,-16.9402382486455
-16.924447467187623,-16.94614874602453,-16.94614874602453
-16.923559264756495,-16.945268413044378,-16.96065015089305
-16.92669079497486,-16.94194979305436,-16.94194979305436
-16.92618493418634,-16.941932679875258,-16.941932679875258
-16.92454720479847,-16.938796360826583,-16.938796360826583
-16.934752438692488,-16.955057062038584,-16.955057062038584
-16.93791364341419,-16.958653470272104,-16.958653470272104
-16.937072070531386,-16.96007545746721,-16.96007545746721
-16.934729679587523,-16.95630455080442,-16.95630455080442
-16.928460592657917,-16.952156781281815,-16.952156781281815
-16.931081200738813,-16.951084828629394,-16.951084828629394
-16.92934644195214,-16.952833288532577,-16.952833288532577
-16.935280214451126,-16.954144212467234,-16.954144212467234
-16.933361515826384,-16.95086835991328,-16.95086835991328
-16.931783664477127,-16.949636623038316,-16.949636623038316
-16.930863543228806,-16.952072057577023,-16.952072057577023
-16.91589695806055,-16.934938525511374,-16.934938525511374
-16.915352899064764,-16.934011403663074,-16.934011403663074
-16.930891262014637,-16.949994475174588,-16.949994475174588
-16.933099425497225,-16.94980952433969,-16.94980952433969
-16.93023105004705,-16.94841510193741,-16.94841510193741
-16.93291796548348,-16.94871980016488,-16.94871980016488
-16.930266287137904,-16.9487842912267,-16.9487842912267
-16.931580553171173,-16.9494965974976,-16.9494965974976
-16.933574956819946,-16.94938866985684,-16.94938866985684
-16.931803955607844,-16.946643842500897,-16.946643842500897
-16.931003837943177,-16.94461904246348,-16.94461904246348
-16.928913532784513,-16.941839986148945,-16.941839986148945
-16.92901616885085,-16.941218678198453,-16.941218678198453
-16.927016777409392,-16.9405673271738,-16.9405673271738
-16.928757982442267,-16.939713070466116,-16.939713070466116
-16.926450095544553,-16.937443303788072,-16.937443303788072
-16.92574533831157,-16.936239893861725,-16.936239893861725
-16.92344334851194,-16.936591858010257,-16.936591858010257
-16.924622914548333,-16.938097670286673,-16.938097670286673
-16.92523533478813,-16.936876601473834,-16.936876601473834
-16.924301764922905,-16.93509136885817,-16.93509136885817
-16.923329824384833,-16.93334809656938,-16.93334809656938
-16.92328634065561,-16.932380241475517,-16.932380241475517
-16.92174090157735,-16.932466802245553,-16.932466802245553
-16.92237272161221,-16.931463380690627,-16.931463380690627
-16.922075000038486,-16.930006122435717,-16.930006122435717
-16.919624492115428,-16.928467996023397,-16.928467996023397
-16.921242293298615,-16.926965733349817,-16.926965733349817
-16.92021998845556,-16.925785435267226,-16.925785435267226
-16.916439972777358,-16.924824697915714,-16.924824697915714
-16.918221695961503,-16.9238752338517,-16.9238752338517
-16.916561705909885,-16.92472987622598,-16.92472987622598
-16.916873248170543,-16.922659741115393,-16.922659741115393
-16.916421054676388,-16.92102538625482,-16.92102538625482
-16.91702256928828,-16.921923780933536,-16.921923780933536
-16.91724448886559,-16.921675949818322,-16.921675949818322
-16.91588430912425,-16.92032864472074,-16.92032864472074
-16.916051634338796,-16.919884562508088,-16.919884562508088
-16.916673523845013,-16.91979136000754,-16.91979136000754
-16.917772313058208,-16.91963242857682,-16.91963242857682
-16.91603315044134,-16.919427651315296,-16.919427651315296
-16.917962874892396,-16.919770396076803,-16.919770396076803
-16.916724720643096,-16.91989390800459,-16.91989390800459
-16.918052577423804,-16.919175810130316,-16.919175810130316
-16.918948007183367,-16.920599508693105,-16.920599508693105
-16.900024372980628,-16.899829627359775,-16.899829627359775
-16.901837710922823,-16.900227656589674,-16.900227656589674
-16.901944001843578,-16.899687695076025,-16.899687695076025
-16.9013112058205,-16.89877186948995,-16.89877186948995
-16.90117231684876,-16.898665445737567,-16.898665445737567
-16.920964649555856,-16.919743330544318,-16.919743330544318
-16.901952915908026,-16.898176619692414,-16.898176619692414
-16.90193677684708,-16.897498317678547,-16.897498317678547
-16.9024203185844,-16.898374358327946,-16.898374358327946
-16.92290789568627,-16.91980929037754,-16.91980929037754
-16.922165720183052,-16.92018348063615,-16.92018348063615
-16.922482790816794,-16.920130808536932,-16.920130808536932
-16.922290018926248,-16.919559262763144,-16.919559262763144
-16.923149170421205,-16.91965455961753,-16.91965455961753
-16.92281440067592,-16.920168046587214,-16.920168046587214
