score_fused,score_structure,score_alone
-15.987085995109384,-16.834115380914085,-17.05079154989639
-15.932825982954494,-16.107465378002875,-16.10862505877512
-15.876438506599385,-15.959376347602136,-16.004910371989876
-15.878626522929697,-15.837553846651996,-15.896414408370307
-15.869651593724324,-15.799053280796025,-15.861190926594405
-15.801202997430115,-15.71418372867014,-15.640283874043241
-15.835670329307433,-15.759515120273457,-15.667443247179131
-15.804340333974537,-15.716082243034345,-15.632707294119623
-15.708648278007216,-15.602918098622467,-15.63668791863295
-15.714334801353507,-15.62046875254677,-15.62046875254677
-15.702100053012645,-15.64063638346767,-15.64063638346767
-15.702762639745188,-15.635564525328512,-15.635564525328512
-15.702997394737375,-15.631982990481758,-15.65310341705947
-15.707353704767536,-15.640402397258882,-15.661317270357399
-15.668310162981026,-15.595296690951649,-15.683017363867501
-15.755191282285164,-15.681940678414733,-15.660539216182142
-15.796476120514429,-15.717024120700211,-15.615191054413556
-15.734759671958376,-15.649417852643937,-15.61602089665718
-15.772310717918534,-15.68687918253148,-15.652197383527998
-15.759392023041917,-15.682246231933409,-15.646486444341226
-15.808776652275055,-15.717247302754012,-15.611166623394833
-15.675215389476127,-15.609508835573436,-15.647430021403244
-15.670530305247741,-15.599543296022603,-15.638032053184492
-15.668881309822327,-15.585571022303148,-15.625175156521026
-15.771451416166654,-15.683388077413573,-15.658886701583135
-15.657120837951549,-15.59949950562136,-15.57509990339589
-15.72864787004712,-15.6544467829591,-15.630404081300997
-15.731762339117656,-15.669886173854678,-15.646598970707169
-15.720668025736595,-15.668008427022594,-15.645214092063323
-15.717933074714155,-15.675510308055006,-15.651825232904136
-15.602756074461805,-15.583454710375037,-15.653917805176302
-15.640990760827396,-15.60520643868254,-15.65170205699367
-15.598231066204958,-15.572319913051553,-15.644513878877826
-15.603323813580857,-15.572364766791216,-15.644541975817559
-15.59956511766581,-15.567279490755146,-15.567279490755146
-15.595285520028073,-15.55802695918621,-15.55802695918621
-15.595701963991313,-15.568848340258684,-15.568848340258684
-15.593560391855744,-15.567681671403674,-15.567681671403674
-15.59299835637963,-15.567627524339443,-15.567627524339443
-15.625050564462759,-15.595397415041015,-15.5653176263165
-15.620604548130682,-15.59362001418333,-15.59362001418333
-15.617474030241555,-15.590979553064656,-15.590979553064656
-15.607822499688856,-15.578425876377487,-15.578425876377487
-15.67176247593339,-15.645347144312742,-15.645347144312742
-15.680737378416444,-15.645157165434913,-15.645157165434913
-15.656196789229629,-15.623885508533307,-15.639590185557042
-15.65183888996635,-15.626896567881658,-15.643063375399745
-15.62412660701691,-15.60695894695106,-15.60695894695106
-15.680393313781128,-15.647781812396428,-15.647781812396428
-15.610599373978834,-15.592667417154237,-15.592667417154237
-15.612054602003056,-15.592842459014634,-15.592842459014634
-15.607359498453238,-15.587768238034375,-15.587768238034375
-15.608210367190464,-15.593552844841767,-15.593552844841767
-15.59675376992633,-15.58519128708348,-15.593267360905225
-15.548049580273734,-15.52718334747644,-15.535526517037503
-15.5517000990683,-15.532656047275065,-15.5409459815709
-15.540513279190062,-15.522903611016426,-15.531159190358892
-15.542972871408386,-15.522696131935403,-15.522696131935403
-15.537075359744938,-15.515220730089121,-15.515220730089121
-15.524478976259015,-15.502721661886623,-15.511301623190983
-15.513879210750849,-15.49535087617265,-15.50401634119895
-15.513963833582512,-15.489942039407488,-15.498420650237904
-15.50890073724992,-15.484339041292282,-15.492800209820711
-15.504880247859235,-15.480416881451276,-15.48892599313022
-15.501055099026352,-15.483156111905114,-15.491611927629886
-15.502948245151712,-15.479882483635762,-15.48833790536882
-15.491879574522493,-15.473285424258856,-15.481960620450629
-15.49235643129728,-15.472298782518878,-15.481219993340243
-15.49409570544026,-15.467909647897178,-15.467909647897178
-15.483898031580047,-15.46339966261046,-15.46339966261046
-15.484691065542137,-15.449131198906684,-15.453480448917642
-15.480840749130193,-15.44458628537042,-15.449115821358125
-15.49402505596196,-15.445981702200864,-15.49631820307322
-15.484005052843237,-15.446866406775197,-15.497382723051333
-15.486305507284381,-15.464867888113046,-15.495305759804605
-15.482961556105884,-15.461550868507773,-15.4920076971033
-15.480999760759435,-15.459549949783513,-15.49044656115372
-15.478037510324388,-15.456406349925937,-15.487341149713135
-15.472944703170052,-15.45182735202783,-15.482525390203971
-15.469615878709718,-15.448542671356186,-15.478891295567934
-15.469025096070292,-15.447920856178067,-15.47810309979039
-15.503270077680856,-15.473656478658873,-15.473656478658873
-15.491924688257814,-15.470525870385433,-15.470525870385433
-15.450438024289214,-15.413739293642868,-15.46755321691399
-15.447939980856997,-15.410815419021347,-15.464627465039287
-15.492174101432285,-15.460922101393763,-15.428328094423714
-15.444328361783505,-15.40696361771089,-15.428176072167568
-15.44123071334182,-15.403609791161019,-15.424996525004891
-15.438209015364606,-15.400597880191484,-15.422019791566367
-15.436699304194885,-15.39857190964682,-15.420032530885667
-15.434686582308883,-15.396210528753791,-15.417720826035842
-15.433158329722023,-15.394647722800034,-15.448345778955852
-15.430692116249832,-15.392338441381753,-15.392338441381753
-15.430603059683458,-15.392092381746997,-15.392092381746997
-15.428807213434713,-15.390452901303828,-15.390452901303828
-15.426649675522574,-15.388506516665322,-15.388506516665322
-15.426692095414946,-15.388686986688363,-15.388686986688363
-15.424765141208935,-15.386800801770248,-15.386800801770248
-15.42274612445186,-15.385069117043072,-15.385943708225424
-15.42096512811177,-15.383379585168067,-15.383379585168067
-15.420424584990434,-15.382619143381362,-15.382619143381362
-15.418880216220424,-15.380844482359647,-15.380844482359647
-15.41691089254071,-15.379045969655367,-15.379045969655367
-15.415069293870156,-15.377220654232282,-15.377220654232282
-15.446505628872083,-15.422734708685107,-15.392197921170364
-15.444668973300411,-15.420472808919445,-15.389939291838447
-15.417626957412656,-15.378534955760081,-15.37998617324795
-15.417381229664041,-15.37789330104427,-15.378384853488406
-15.415777191728115,-15.375937073696072,-15.376629670523357
-15.414961919448695,-15.375315721900288,-15.375763432584272
-15.413383345345926,-15.373592021476329,-15.374083168178618
-15.41427165140895,-15.374162425668919,-15.374538753435237
-15.439354903661522,-15.414991990533565,-15.384627920608143
-15.438190317919092,-15.414136013351424,-15.383897002794662
-15.437748639228015,-15.413927591905978,-15.3838521097443
-15.43796383344269,-15.414205428564086,-15.384011156095816
-15.437727256783765,-15.413860456737286,-15.383755313535138
-15.436858648746686,-15.412784650862275,-15.38265058829539
-15.43499764279191,-15.410732376292003,-15.380483559396776
-15.435392375370334,-15.410831330924525,-15.380333399806835
-15.434015886505223,-15.40922801591773,-15.378706610306665
-15.432912990263729,-15.408256793481703,-15.377656190906078
-15.431542674853231,-15.40696944461583,-15.376309065153938
-15.430891100762432,-15.406374151646029,-15.375616608085462
-15.43007137241835,-15.40540782074907,-15.374801050700162
-15.428422009509797,-15.403790277764765,-15.373262035336401
-15.42833499833317,-15.403649739314067,-15.373327635994354
-15.430224926215011,-15.404687417895216,-15.374016316251744
-15.430323951636097,-15.404337344673078,-15.37371460427487
-15.429588403584166,-15.403740819601508,-15.373153578943763
-15.432802966421637,-15.408579196718431,-15.377927926106745
-15.432603861175506,-15.407965368433127,-15.377384378679286
-15.408014174525059,-15.3674625407151,-15.36840493341831
-15.407666249400712,-15.367392743978348,-15.367385693785195
-15.407079313421999,-15.366715579135102,-15.366725536616215
-15.43333943130204,-15.407135078799406,-15.376553854122012
-15.432755924649493,-15.406680517262997,-15.376215677523373
-15.431868832773821,-15.405937737779816,-15.37534773534592
-15.432552165552229,-15.40632363640623,-15.37536905952945
-15.432196516239578,-15.406150118808826,-15.375199313399685
-15.430791339138688,-15.404956853149063,-15.373895913072259
-15.430249106190853,-15.404287163964193,-15.373185607661776
-15.4303682207295,-15.404283383667478,-15.373161879887967
-15.42973751855255,-15.403716104279852,-15.372478847902585
-15.4286505470239,-15.402724438393362,-15.371393477775653
