score_fused,score_structure,score_alone
-29.204705762869434,-19.253999795268577,-17.915687305346697
-26.91556031027591,-16.768111775702277,-17.07416534775925
-28.70095280096419,-16.97801119356231,-17.193653329209425
-15.628765652377894,-17.28592479515096,-17.462442131080127
-31.315940124117162,-16.50698164350545,-16.532798449173736
-15.755869968433526,-16.06501490051657,-16.171231858640226
-15.845905050230462,-16.302204073030687,-16.302204073030687
-15.640029537701015,-15.891569967140342,-16.293239723316226
-15.629962412976122,-15.895523244798289,-15.879969566599165
-15.629113064434042,-15.827711922276283,-15.83836381054028
-15.457665594532315,-15.810993666660767,-15.754026619862346
-15.789080609965433,-15.747845775244341,-15.747845775244341
-15.788625621712178,-15.732735708625015,-15.732735708625015
-15.785431634339522,-15.766341813637592,-15.766341813637592
-15.784406112520932,-15.744489423288334,-15.744489423288334
-15.783074422030737,-15.730309683198236,-15.730309683198236
-15.612328683632931,-15.54171828646704,-15.541718286467038
-15.775450165647168,-15.582339905931043,-15.582339905931043
-15.773649826796946,-15.56815915660956,-15.56815915660956
-15.77450088021817,-15.497704438006677,-15.497704438006677
-15.771039328156574,-15.317724358866329,-15.317724358866329
-15.767045355685811,-15.092288718509785,-15.092288718509783
-15.597124855531636,-15.037733500637414,-14.988490480125412
-15.572805888653924,-14.839209690652227,-14.839209690652227
-15.771223107279544,-14.85407212510203,-14.854072125102032
-15.571252773508917,-14.687360787494901,-14.687360787494901
-15.57156730494114,-14.62731469909609,-14.62731469909609
-15.571679082386087,-14.5822541385399,-14.5822541385399
-15.571949021272925,-14.524158406908725,-14.524158406908725
-15.577470354593217,-14.591026949122217,-14.489351139006995
-15.600571337950093,-14.59238821467164,-14.736714906925387
-15.60038887611809,-14.552853605176802,-14.742417550989229
-15.60229852568205,-14.514309114456678,-14.711152390230186
-15.603711087260786,-14.488141156404367,-14.692232053160238
-15.620274290394944,-14.673192514012749,-14.673192514012749
-15.622426535194899,-14.649985459279446,-14.649985459279446
-15.608370376564801,-14.40941740473042,-14.621249080836115
-15.610976562787757,-14.372197084392706,-14.487561507699134
-15.58499338882771,-14.329361907946137,-14.474457995376257
-15.586180091113949,-14.309538778931158,-14.459417313270645
-15.586561095272243,-14.293512401848751,-14.4477080837898
-15.631934025639326,-14.435624966958315,-14.435624966958315
-15.748790843179268,-14.220787532145927,-14.42147171295917
-15.619536510647695,-14.272896942984989,-14.272896942984989
-15.620777626548522,-14.256457818875742,-14.256457818875742
-15.621849973706857,-14.246969264748886,-14.24696926474889
-15.622530678356117,-14.234066274090022,-14.371040811514675
-15.624482641072323,-14.225645328347643,-14.364843059913001
-15.592084534222169,-14.171766829672665,-14.349904477209318
-15.75961786918166,-14.116979083288898,-14.315752016826243
-15.643070158025827,-14.329803376178571,-14.309814181812387
