score_fused,score_structure,score_alone
-37.786298566236646,-46.87981558720126,-41.18331788148547
-36.64159957887258,-42.95419576884351,-42.59698711510644
-35.804725807594295,-39.653624200394084,-39.69280618394547
-35.540334407260495,-36.24599846494914,-36.052220779365
-35.63411993195476,-36.45296030748462,-36.389168559526524
-35.52528882503907,-36.98616471440939,-37.08463169480296
-35.539583992535555,-36.950397162730766,-37.041776771434286
-35.46529627301918,-36.56912522404134,-36.62052642992615
-35.3908242503631,-36.30605825803775,-36.288377467946354
-35.43699752521414,-36.28476994364615,-36.23029244592448
-35.508843326486755,-36.485466519078344,-36.3975738477992
-35.3614308271066,-36.350477706842184,-36.337895853443605
-35.12086886169975,-36.24180888249388,-36.344488027744404
-35.16403255240216,-36.264459067900574,-36.20440763644315
-35.48850247313652,-36.28718666920739,-36.23676072430431
-35.24492518075536,-36.14735893390077,-36.30614117381895
-35.22662964994264,-36.1021273414565,-36.17424090540009
-35.24699225079296,-36.33422308972694,-36.21822247016284
-35.18899131067102,-36.04426093539183,-36.00468747938935
-35.19237727738667,-36.21663311011045,-36.06614698681772
-35.1712278120309,-36.10618545651964,-35.96880227602088
-35.22881466134048,-35.98283805179873,-35.862915609606766
-35.12816298996699,-35.917892903332294,-35.95740483090878
-35.29152286351595,-36.0662811124063,-35.96692224757961
-35.23273527831043,-36.045034381799745,-36.132258803246856
-35.22945270336258,-35.99911147405809,-35.915708814683704
-35.24937610418165,-36.01799469306066,-35.96403218435733
-35.26985443844098,-36.05131566352558,-35.97111613235777
-35.26243770884845,-36.03546564157496,-35.96455601786385
-35.29539684467597,-36.03907481069994,-36.18130219499308
-35.381932881068224,-36.10519024406372,-36.24745342410617
-35.47193239466284,-36.055975761661664,-36.24896101949102
-35.44294422724253,-36.18365261166225,-36.36202398125973
-35.401290434161496,-36.02517821452443,-36.1765144196699
-35.427108453963214,-36.01659380073543,-36.06094312104512
-35.45267850693789,-36.0330972438345,-36.04889818721697
-35.580386510851675,-36.06578346968596,-36.24027709089206
-35.64720458942675,-36.137004285333845,-36.35025583057428
-35.68421638138177,-36.176885113833684,-36.18624742527735
-35.715217218406465,-36.20539838729661,-36.419437444072926
-35.633462269513814,-36.18318489669093,-36.100356965167116
-35.92980072530337,-36.39816023085278,-36.14943630227227
-35.97262567425016,-36.45938649872835,-36.23983794559747
-35.7406516243922,-36.221530676799084,-36.232467987109374
-35.81481055300701,-36.2926200717266,-36.298281773776615
-35.84269031202613,-36.34744159286968,-36.31704395419663
-36.19201549753708,-36.617196937482575,-36.356826570927645
-36.22233913567407,-36.62128121828711,-36.41850709014174
-36.27022156403813,-36.710015331799276,-36.47977479468925
-35.96429095719829,-36.43681204544497,-36.46376497752891
