score_fused,score_structure,score_alone
-26.28936939889233,-27.599921112369294,-27.58833965233583
-25.014628029857356,-26.17443314320409,-26.253318205742115
-24.692110722140352,-24.88321948586392,-24.94698780921053
-24.75845020624992,-24.895441584996416,-24.98914659855743
-24.799508912469776,-24.80966158008911,-24.96275424757942
-24.65687127484669,-24.5292025912056,-24.618401168624562
-24.63902369410192,-24.502565551278103,-24.69997203293095
-24.664647193119883,-24.576023871227807,-24.773120498385204
-24.659495454810994,-24.625559447989467,-24.73355938877946
-24.633387355074916,-24.61590568946479,-24.6812541397642
-24.66427091495303,-24.650955593947273,-24.701508724571585
-24.611655013293795,-24.621711959638393,-24.69452778532041
-24.690188572852204,-24.632148960519466,-24.709899177802725
-24.638184110637084,-24.633075559215232,-24.770074591263935
-24.602014070199015,-24.542068739183147,-24.664214386563735
-24.628614532897423,-24.57727657930636,-24.701023950613514
-24.627192685584955,-24.576124588311224,-24.700146314310622
-24.658487915997288,-24.621569880539713,-24.648238325319433
-24.6232631382927,-24.651207401606808,-24.679555980383636
-24.619518987665344,-24.55844188284714,-24.601896187488556
-24.679206637623274,-24.565655446695267,-24.56077007742149
-24.581214018482513,-24.403586747294476,-24.429524664776352
-24.576970875823147,-24.425531133057753,-24.462288324206224
-24.574335241744055,-24.426074075908517,-24.45414164566015
-24.515995334544062,-24.39904077985375,-24.454502141642912
-24.540591065277752,-24.35989357338719,-24.478692543298315
-24.457578896124847,-24.405656150554663,-24.435066855743077
-24.522725621380918,-24.394210077082654,-24.430808635927818
-24.528176012720383,-24.42676477905784,-24.457589185111477
-24.537739712814233,-24.414999036947933,-24.446265841946985
-24.536645656187066,-24.429683123746877,-24.4589519700472
-24.532889818173373,-24.510794888833875,-24.470249731084387
-24.532423428424153,-24.50931599175472,-24.472592315874405
-24.598372452444757,-24.47216039789749,-24.45051669426997
-24.51311513377583,-24.494832901973965,-24.46051866787839
-24.526768843047684,-24.508240975538587,-24.471246256747513
-24.528145012905448,-24.516803258267146,-24.477008002092383
-24.529699973367475,-24.519052828286174,-24.50858798515029
-24.490849050325078,-24.48389569294303,-24.520564539622946
-24.49874858387164,-24.489627686866353,-24.526206667108042
-24.50197923163367,-24.495118943618287,-24.53263454307344
-24.51179204360801,-24.50849543761746,-24.544966244225048
-24.61324681342477,-24.558704656596397,-24.558704656596397
-24.563304554999686,-24.561245513956962,-24.55056279919945
-24.509613142170096,-24.526737716862108,-24.56472254065347
-24.61379472549165,-24.577512324582273,-24.577512324582273
-24.57891947103502,-24.59726480118524,-24.59726480118524
