score_fused,score_alone
-27.75612646459044,-30.480780177976737
-28.344103593126093,-29.31020104640066
-28.27738029723497,-29.58406463751112
-28.10715548869378,-29.48033408737153
-28.46173034229992,-28.124495011367923
-27.989370470827485,-28.741196983604464
-28.040944439938624,-28.0578167054173
-28.019283979899296,-28.158401277444927
-28.08166992978285,-28.222556916993753
-28.01120011348161,-28.095167057648645
-28.02836902830222,-28.100028262737236
-28.037627666034297,-28.050762365624813
-28.037104550031287,-28.127278901904806
-28.034205091592252,-28.082510923071315
-27.936475464452425,-28.089870541077723
-28.018980272068646,-28.098004613802072
-28.054337292728135,-28.141764613840746
-27.99431330721568,-28.011715141146897
-27.92566161368037,-28.096226869332575
-28.01527490737716,-28.078344538181202
-28.035771338715737,-28.04304371184716
-28.01596155604555,-27.989370470827488
-27.99286247642378,-28.068948148396842
-27.921122316742967,-28.04304371184716
-27.92566161368037,-28.04304371184716
-27.9615180230255,-28.050095483673722
-27.936128614141115,-27.985810704597217
-27.871096379893295,-28.04304371184716
-27.98742245957518,-27.962033050690792
-28.01909330755156,-28.083983582189738
-28.016298721196392,-27.951566050230046
-28.037104550031284,-27.951566050230046
-27.97129507548314,-27.951566050230046
-28.014359989548804,-28.026383710949023
-27.885461065639042,-27.97129507548314
-27.931653454268847,-27.98845555299913
-27.9615180230255,-28.026383710949023
-28.044246767508177,-27.866466886640815
-27.680032074941266,-27.97129507548314
-27.85597425176722,-28.009223233433037
-27.940971438731157,-27.84930640912483
-27.910129010184985,-27.72655589069887
-27.953734332564455,-28.011440807878785
-27.95095705075655,-27.97129507548314
-27.97129507548314,-27.955425263330216
-27.919906062642628,-27.94564821087257
-27.973717710549987,-27.94564821087257
-27.71343311792833,-27.94564821087257
-27.889443902443077,-27.839529356667192
-27.839529356667192,-27.839529356667192
-27.76636326667816,-27.839529356667192
