score_fused,score_structure,score_alone
-29.275259765070203,-39.50001790290812,-40.78195775357327
-28.127498002799378,-32.685947328721454,-33.07757233586195
-27.912028296896285,-28.83040142743089,-28.92163294938513
-28.184868132966763,-29.531379279782524,-29.42753218090045
-28.28076001957773,-29.032437379536276,-28.980516098697592
-27.952871610352165,-28.946671438801758,-28.945918060551122
-27.668232687424418,-28.675987780991278,-28.7641086941163
-28.148336917857918,-28.892503356689723,-28.873309134291432
-27.957873377230783,-28.87193655212099,-28.8853848556384
-28.062326460832598,-28.81122876156045,-28.892105428350263
-28.059608213904173,-28.828025082977838,-28.624500503728765
-27.955652284554528,-28.68127368045808,-28.653595995368597
-28.290860649616278,-28.73962587491125,-28.678841115634622
-28.290821157096214,-28.702756500066872,-28.72129779508236
-28.025502387149327,-28.70599320897741,-28.68034354673499
-28.031590397593906,-28.814201786798463,-28.83270386590589
-28.413923453981788,-28.90103304867224,-28.89370704532189
-28.18090303767535,-28.904938293470284,-28.889021004026855
-28.227060592050112,-28.918787222535546,-28.935009619766042
-28.46124653137479,-29.02688082148835,-29.080752431128747
-28.388737874381594,-28.915331147503156,-29.0037896397601
-28.43047300962236,-29.082211191367545,-29.098424965230464
-28.503953905716223,-29.154043351087616,-29.165523428989122
-28.815156609221265,-29.253231742753464,-29.227790537288623
-28.776540511445937,-29.342255983626394,-29.320010536167754
-29.05678681257395,-29.460173725489962,-29.43464700574722
-28.926510511944013,-29.444900297788813,-29.42809212292383
-28.967418313947242,-29.37956484131686,-29.40614989008558
-28.888693481405916,-29.286655113429354,-29.2461974770196
-28.938493911124922,-29.24804814913055,-29.290810492466505
-29.03485717076051,-29.39638919321207,-29.424798860042927
-29.108063929675726,-29.46571292997058,-29.48300180146138
-29.193499145302322,-29.577834792042303,-29.61533698079175
-29.077275688228237,-29.565060832786287,-29.638797969927722
-29.143738970758466,-29.63949617804483,-29.71228351978912
-29.13058893142238,-29.66429967869771,-29.819120664663863
-29.306406309644302,-29.806188920566825,-29.855120851740608
-29.348507397606642,-29.834913893848178,-29.882192238771733
-29.414298759915663,-29.924346322844233,-29.971040603968454
-29.406471219282118,-29.983347047456252,-30.083391026728407
-29.375385395157828,-29.93245273470601,-30.05637547217286
-29.4445823934336,-30.013283051709273,-30.14469792706957
-29.546359226570885,-30.055398092268916,-30.06758065102704
-29.44967578955664,-30.00074923187713,-30.043642302883597
-29.470344827777186,-30.01981215173886,-30.115764655844362
-29.559847031382244,-30.101824625742452,-30.148841514922758
-29.564478982932037,-30.15575881514845,-30.2158182136398
-29.51529642882794,-30.15329277946037,-30.208405906330842
-29.555872177262405,-30.153831833388466,-30.191215362182586
-29.538519112336466,-30.196948107697626,-30.244524414871186
-29.466862017944575,-30.053627080055886,-30.08582475171057
