score_fused,score_structure,score_alone
-32.64754426085009,-30.583421704700424,-30.986099925981343
-29.482917755181248,-29.413216006275583,-29.58505079221958
-29.307475919439234,-29.218994944770117,-29.280551797803646
-29.142623307034803,-29.018104305426725,-29.182794866426658
-29.203334209045096,-29.054131620144812,-29.131704183640903
-29.15889662805102,-29.0117512725273,-29.078582904792587
-29.126147833141225,-28.98491987438244,-29.048014995277732
-29.13827638641848,-29.092754052978382,-29.118132752007348
-29.133363659478885,-29.06790031334482,-29.062837536127127
-29.227826275610163,-29.01975688888028,-29.04625444344567
-29.15625341665174,-29.049662188766618,-29.088794584810454
-29.0850339521739,-29.017903632960387,-29.027174995580538
-29.271340583889067,-29.243499113607253,-29.036543897425123
-29.13527666286331,-28.991390734736854,-29.009319867220658
-29.133813968472953,-29.01839106310122,-29.02142085813574
-29.125064690552705,-29.027237705938425,-29.02513953263974
-29.21205488963965,-29.02438225758393,-29.007139501085582
-29.08767594158143,-29.027344792512814,-29.039399255320482
-29.099762392488717,-29.02943490087885,-29.01559956729255
-29.062213082522316,-29.017630812219387,-29.028137420271438
-29.059386230207174,-29.017810882953803,-29.006890819099272
-29.059432990018625,-29.006067964864073,-29.003467287909547
-29.060464363926645,-28.991085589561806,-28.99468076447322
-29.119250488745685,-29.043042082353175,-29.04834605713353
-29.12558855857261,-29.063698660064762,-29.059561217917345
-29.044083241432944,-29.019660085817403,-29.021648174298676
-29.02817414771827,-28.99302031644283,-29.012157572476944
-28.990826732170998,-28.96728403262324,-28.97737376994886
-28.999767821157626,-28.958187016099643,-28.943815341998853
-28.938204998959325,-28.90997399154974,-28.907513790743053
-28.894718372262453,-28.877119675799115,-28.87976734684777
-28.86564266461685,-28.85794714008678,-28.85452423058739
-28.87211622917232,-28.845974814653108,-28.849156270060465
-28.858482936724464,-28.821875638507475,-28.824564751370996
-28.841021639233972,-28.804588440014037,-28.803125238082348
-28.83561192466135,-28.780241305461356,-28.781996815317623
-28.829446946888762,-28.76643996641086,-28.759578277401307
-28.79788840793461,-28.7518176306076,-28.746395024733136
-28.79832786844367,-28.739339054590943,-28.746395024733136
-28.78322216648317,-28.721443871002528,-28.719713288487018
-28.800703519008803,-28.728402326493867,-28.719713288487018
-28.76537432100868,-28.709622248112098,-28.708460334447945
-28.76052989911229,-28.70454464238342,-28.705497529323665
-28.769118499226064,-28.69698238414484,-28.698483348790884
-28.754619874608096,-28.684117736069716,-28.6809011503982
-28.756354232156955,-28.67403094129322,-28.67636700160948
-28.729064232288046,-28.663201803981366,-28.66695501607921
-65.74372490901338,-28.78273470821475,-28.670756599758136
-28.73689319504949,-28.660192596204602,-28.662518420983957
-28.731492180655675,-28.65894851596538,-28.6584284539228
-28.69528720988879,-28.65570431919049,-28.653727639495173
